ID_Registro,Demanda_Historica_MesAnterior,Precio_Materia_Prima_USD,Capacidad_Almacen_Pct,Indice_Estacionalidad,Ordenes_Pendientes_Clientes,Demanda_Estimada_Unidades
4967,502.0,35.38,24.4,1.48,10,508.0
4968,549.0,29.08,68.7,0.97,62,600.0
4969,470.0,17.91,82.1,0.81,146,846.0
4970,471.0,17.09,51.3,1.21,147,841.0
4971,556.0,43.13,75.2,1.37,98,750.0
4972,532.0,19.77,72.2,1.16,29,564.0
4973,473.0,43.86,88.7,1.19,146,792.0
4974,521.0,15.8,25.4,1.25,85,720.0
4975,364.0,20.94,77.8,0.83,147,729.0
4976,440.0,16.87,70.4,1.0,103,710.0
4977,620.0,35.32,38.2,1.32,29,602.0
4978,426.0,38.31,69.9,1.36,140,787.0
4979,437.0,32.33,35.9,0.85,97,631.0
4980,432.0,36.54,44.6,0.94,17,399.0
4981,460.0,16.5,25.4,1.44,46,599.0
4982,451.0,39.34,41.2,0.91,95,601.0
4983,504.0,43.59,24.5,0.88,91,647.0
4984,513.0,39.58,57.0,1.27,38,555.0
4985,496.0,28.85,88.3,1.17,12,491.0
4986,553.0,18.08,88.1,1.13,139,872.0
4987,631.0,33.98,80.9,1.37,48,656.0
4988,560.0,28.82,37.5,0.85,49,580.0
4989,430.0,21.91,87.8,1.4,20,500.0
4990,410.0,40.63,70.0,1.46,108,697.0
4991,439.0,43.26,53.8,1.47,81,653.0
4992,538.0,44.63,30.8,1.45,140,913.0
4993,513.0,34.97,93.8,1.27,53,587.0
4994,426.0,30.86,54.8,1.15,36,483.0
4995,551.0,20.7,91.1,1.2,116,813.0
4996,647.0,44.45,63.4,1.08,83,720.0
4997,418.0,37.01,40.8,1.4,58,572.0
4998,547.0,31.2,37.6,1.38,83,751.0
4999,377.0,26.15,20.4,1.43,65,561.0
5000,432.0,43.17,30.9,1.16,140,770.0
5001,470.0,34.85,46.6,1.01,63,569.0
5002,521.0,31.98,28.8,1.06,58,598.0
5003,532.0,37.02,52.5,1.03,127,757.0
5004,590.0,43.91,30.3,1.25,40,591.0
5005,561.0,26.53,72.1,1.4,114,814.0
5006,547.0,16.49,58.5,1.08,70,670.0
5007,480.0,27.6,94.7,1.01,144,803.0
5008,520.0,16.26,70.8,0.95,66,623.0
5009,439.0,38.32,69.1,1.39,98,676.0
5010,535.0,30.66,58.3,1.36,115,797.0
5011,561.0,44.59,82.6,0.96,109,724.0
5012,586.0,18.3,89.4,1.0,51,647.0
5013,517.0,37.13,40.4,1.28,81,678.0
5014,373.0,24.48,93.6,1.34,73,581.0
5015,558.0,20.78,48.3,1.27,42,608.0
5016,562.0,34.93,45.6,0.95,101,735.0
5017,599.0,23.58,43.1,1.35,48,669.0
5018,569.0,40.7,59.8,0.95,31,541.0
5019,427.0,17.7,86.8,0.85,27,442.0
5020,516.0,42.89,56.8,0.85,36,504.0
5021,485.0,41.49,23.5,0.9,45,488.0
5022,638.0,30.2,94.4,1.35,59,729.0
5023,496.0,40.33,74.5,1.24,127,793.0
5024,547.0,36.25,22.3,0.91,21,486.0
5025,421.0,37.3,42.3,1.09,121,685.0
5026,548.0,42.19,44.0,0.88,35,507.0
5027,570.0,15.69,87.8,1.25,23,584.0
5028,489.0,15.04,23.3,1.44,124,812.0
5029,550.0,22.89,71.7,1.06,127,818.0
5030,532.0,39.83,36.7,0.82,124,747.0
5031,293.0,35.74,50.2,1.31,83,574.0
5032,449.0,24.95,51.3,0.86,62,567.0
5033,532.0,21.91,54.5,1.48,95,776.0
5034,512.0,39.21,25.9,1.31,71,647.0
5035,554.0,28.27,21.5,0.94,145,873.0
5036,451.0,42.24,75.6,1.12,118,722.0
5037,407.0,35.45,80.6,0.83,72,504.0
5038,568.0,40.98,86.6,1.39,123,815.0
5039,564.0,25.4,65.2,1.37,130,896.0
5040,373.0,32.47,64.3,1.19,136,732.0
5041,424.0,26.67,68.3,1.31,28,480.0
5042,617.0,25.69,64.0,0.83,83,714.0
5043,572.0,39.65,69.9,0.85,28,512.0
5044,542.0,28.03,49.6,1.14,114,806.0
5045,377.0,31.5,44.2,0.91,18,392.0
5046,510.0,23.16,43.0,1.03,147,873.0
5047,639.0,38.12,40.3,1.08,81,742.0
5048,534.0,35.93,73.7,1.09,54,590.0
5049,558.0,32.37,22.2,1.21,36,571.0
5050,591.0,25.95,67.0,1.21,27,607.0
5051,488.0,31.65,35.0,1.18,98,700.0
5052,509.0,21.19,55.5,1.21,72,668.0
5053,392.0,18.83,94.5,0.89,127,729.0
5054,521.0,43.13,23.6,0.95,71,605.0
5055,578.0,25.26,77.0,1.34,73,722.0
5056,526.0,15.25,91.7,0.83,62,626.0
5057,642.0,34.71,42.9,1.12,111,827.0
5058,514.0,33.4,31.8,1.47,105,753.0
5059,531.0,39.89,57.5,0.85,23,473.0
5060,417.0,34.07,41.2,1.04,104,653.0
5061,354.0,23.57,52.5,1.48,114,741.0
5062,401.0,40.8,54.0,0.85,129,649.0
5063,497.0,22.55,44.4,0.85,136,799.0
5064,508.0,26.29,60.9,1.03,32,511.0
5065,667.0,22.62,63.9,1.43,114,899.0
5066,499.0,28.32,38.1,0.87,121,732.0
5067,454.0,23.73,33.6,1.05,105,717.0
5068,376.0,29.21,87.8,1.42,128,724.0
5069,415.0,40.05,74.1,1.25,144,755.0
5070,555.0,35.39,76.7,1.13,105,753.0
5071,496.0,36.56,66.5,1.29,137,824.0
5072,539.0,33.89,84.3,1.36,106,769.0
5073,567.0,36.88,90.9,1.4,54,651.0
5074,552.0,42.69,89.9,1.08,52,610.0
5075,504.0,28.48,87.2,1.14,71,645.0
5076,505.0,33.63,72.5,1.42,137,841.0
5077,468.0,42.2,89.4,1.41,85,669.0
5078,524.0,30.82,32.8,0.88,111,720.0
5079,446.0,37.26,59.9,1.42,72,631.0
5080,507.0,32.97,87.8,0.99,22,473.0
5081,599.0,41.87,54.6,0.99,104,739.0
5082,465.0,37.24,76.2,1.18,11,434.0
5083,514.0,38.68,22.5,0.98,63,585.0
5084,552.0,42.59,60.8,1.32,131,824.0
5085,516.0,44.54,83.0,0.95,60,563.0
5086,474.0,30.44,72.9,1.33,28,484.0
5087,658.0,41.75,59.3,1.28,125,921.0
5088,415.0,39.86,50.9,1.16,131,710.0
5089,392.0,41.8,70.2,1.34,127,731.0
5090,498.0,34.69,25.5,0.93,137,766.0
5091,488.0,32.91,64.4,1.16,51,576.0
5092,436.0,32.94,26.4,1.36,132,772.0
5093,574.0,27.35,66.7,0.9,130,843.0
5094,519.0,23.14,51.2,1.22,43,604.0
5095,411.0,28.54,82.6,1.37,49,564.0
5096,500.0,17.82,92.9,1.12,135,868.0
5097,474.0,29.25,33.3,1.15,79,658.0
5098,581.0,25.03,54.6,1.01,81,704.0
5099,571.0,15.51,21.9,1.03,138,891.0
5100,616.0,40.05,73.5,0.81,140,856.0
5101,398.0,16.27,30.7,1.19,97,688.0
5102,494.0,30.81,42.5,1.33,10,488.0
5103,589.0,41.12,56.8,0.83,135,817.0
5104,457.0,38.06,70.2,0.87,79,578.0
5105,631.0,36.5,25.9,1.16,22,589.0
5106,594.0,27.92,62.9,1.14,98,813.0
5107,396.0,30.56,58.1,1.38,114,696.0
5108,449.0,15.18,45.5,1.36,27,527.0
5109,501.0,37.06,84.9,0.83,72,612.0
5110,324.0,43.31,33.2,1.31,22,383.0
5111,493.0,40.98,21.9,1.09,126,758.0
5112,498.0,40.6,49.2,0.82,58,530.0
5113,539.0,17.91,43.4,0.95,100,742.0
5114,390.0,38.79,34.7,1.26,95,637.0
5115,372.0,40.91,46.3,1.09,82,531.0
5116,359.0,38.61,65.9,1.42,10,398.0
5117,499.0,24.72,41.0,0.92,134,822.0
5118,542.0,17.64,26.7,1.0,17,526.0
5119,452.0,44.46,65.3,1.13,89,603.0
5120,367.0,36.9,48.6,1.27,145,802.0
5121,587.0,16.53,42.1,1.22,148,940.0
5122,387.0,19.56,89.0,0.86,32,436.0
5123,436.0,17.39,76.7,1.49,29,543.0
5124,656.0,32.05,67.6,1.17,103,834.0
5125,495.0,22.77,83.8,1.04,97,706.0
5126,477.0,25.49,50.1,1.14,27,507.0
5127,458.0,26.05,69.4,0.87,38,486.0
5128,539.0,33.31,92.9,1.09,54,616.0
5129,491.0,18.8,23.7,1.4,18,532.0
5130,499.0,15.18,31.3,1.37,137,874.0
5131,662.0,41.42,81.5,1.2,26,576.0
5132,422.0,18.67,77.0,1.34,66,596.0
5133,551.0,42.51,64.3,1.11,132,818.0
5134,474.0,43.7,53.8,1.29,92,679.0
5135,524.0,23.55,64.4,1.44,125,849.0
5136,429.0,40.58,43.4,1.21,123,706.0
5137,499.0,38.52,79.6,1.37,49,580.0
5138,426.0,24.63,20.2,0.92,138,784.0
5139,540.0,34.86,72.8,0.99,124,777.0
5140,685.0,32.45,65.0,1.3,71,776.0
5141,580.0,18.66,63.5,1.34,38,620.0
5142,472.0,17.1,44.8,0.9,133,797.0
5143,445.0,22.13,67.9,1.18,29,522.0
5144,473.0,31.97,40.3,0.94,10,424.0
5145,482.0,38.03,52.9,1.32,99,706.0
5146,483.0,39.75,26.4,1.23,45,542.0
5147,528.0,44.33,24.4,0.86,95,677.0
5148,582.0,27.92,50.7,1.19,26,554.0
5149,494.0,43.08,30.1,0.88,65,549.0
5150,484.0,20.51,44.0,1.49,128,852.0
5151,621.0,19.01,60.5,1.26,12,598.0
5152,408.0,20.43,58.9,1.05,41,483.0
5153,397.0,21.82,38.0,0.84,141,766.0
5154,514.0,20.16,30.6,1.46,28,590.0
5155,378.0,31.06,73.7,1.09,106,659.0
5156,594.0,28.68,52.0,0.84,23,533.0
5157,721.0,22.08,31.6,0.91,71,771.0
5158,523.0,29.8,29.4,0.85,57,580.0
5159,401.0,35.37,88.5,1.14,129,721.0
5160,411.0,43.92,41.0,0.88,98,638.0
5161,314.0,30.22,86.3,1.24,97,598.0
5162,475.0,27.92,93.9,1.46,34,557.0
5163,544.0,36.62,28.1,1.29,77,679.0
5164,297.0,19.47,27.4,0.84,34,375.0
5165,587.0,38.42,55.3,1.22,96,718.0
5166,661.0,32.51,89.9,0.84,84,736.0
5167,442.0,15.48,27.0,0.81,143,784.0
5168,493.0,33.15,34.0,1.47,91,704.0
5169,414.0,19.31,44.9,0.89,106,666.0
5170,418.0,28.71,54.1,1.34,116,753.0
5171,685.0,19.01,84.2,1.02,106,877.0
5172,472.0,19.48,89.4,0.98,60,587.0
5173,520.0,39.77,73.8,1.43,71,684.0
5174,461.0,42.47,80.1,1.28,10,433.0
5175,491.0,21.76,31.9,1.33,43,609.0
5176,434.0,26.58,41.3,0.88,23,454.0
5177,483.0,42.12,64.7,1.34,148,829.0
5178,527.0,38.37,62.0,1.18,26,493.0
5179,618.0,41.3,91.0,1.42,83,755.0
5180,588.0,19.94,59.8,1.02,49,643.0
5181,434.0,39.87,90.0,1.12,67,578.0
5182,554.0,39.09,42.4,0.84,126,780.0
5183,449.0,15.32,78.5,1.48,21,513.0
5184,439.0,24.46,52.4,1.36,114,758.0
5185,609.0,33.97,40.8,0.92,139,856.0
5186,576.0,36.48,33.5,1.39,99,793.0
5187,318.0,27.54,26.2,1.24,108,661.0
5188,490.0,41.23,42.6,1.09,83,633.0
5189,622.0,19.56,35.2,1.12,143,930.0
5190,502.0,26.97,51.9,1.16,68,621.0
5191,527.0,20.18,23.3,1.23,136,853.0
5192,520.0,18.32,38.9,1.11,88,714.0
5193,541.0,28.39,78.9,0.96,26,523.0
5194,450.0,28.22,50.2,1.48,78,688.0
5195,589.0,40.51,89.6,0.86,15,473.0
5196,596.0,20.8,37.0,1.23,24,601.0
5197,394.0,35.75,61.3,1.4,110,715.0
5198,522.0,32.81,64.8,1.04,127,782.0
5199,511.0,21.98,23.6,1.44,105,782.0
5200,432.0,39.65,56.0,0.83,29,424.0
5201,463.0,42.59,36.0,1.41,128,774.0
5202,537.0,36.4,79.4,1.03,65,622.0
5203,495.0,38.26,62.8,0.98,71,599.0
5204,554.0,42.12,86.3,1.44,81,716.0
5205,480.0,29.0,90.2,1.17,122,774.0
5206,502.0,41.83,61.6,1.0,147,814.0
5207,529.0,27.37,74.4,1.14,12,502.0
5208,509.0,29.02,67.2,0.97,138,829.0
5209,571.0,37.66,49.4,0.93,30,535.0
5210,483.0,21.23,52.8,1.48,143,899.0
5211,515.0,22.23,51.0,1.1,129,825.0
5212,473.0,35.94,29.7,1.1,90,662.0
5213,460.0,26.7,74.0,1.37,108,747.0
5214,523.0,38.83,74.6,1.46,52,645.0
5215,386.0,21.46,76.7,0.86,63,528.0
5216,457.0,34.52,76.0,1.5,75,664.0
5217,413.0,41.24,25.3,0.82,109,627.0
5218,596.0,37.73,32.0,1.12,26,538.0
5219,388.0,15.76,40.3,1.34,126,765.0
5220,389.0,38.1,67.3,1.07,46,449.0
5221,351.0,16.91,86.7,0.98,70,558.0
5222,478.0,21.17,25.0,0.94,108,717.0
5223,563.0,38.61,50.9,0.92,23,486.0
5224,666.0,26.84,39.0,1.29,58,721.0
5225,271.0,33.71,70.5,0.98,139,653.0
5226,626.0,18.71,43.0,1.17,52,671.0
5227,574.0,21.7,48.4,1.32,122,851.0
5228,665.0,44.68,61.3,1.4,114,832.0
5229,511.0,19.54,82.2,1.35,37,606.0
5230,517.0,27.07,64.9,1.36,24,524.0
5231,489.0,28.82,40.4,0.87,58,565.0
5232,609.0,21.94,81.9,0.89,106,812.0
5233,384.0,40.69,39.9,0.89,50,428.0
5234,486.0,16.19,49.9,1.34,42,582.0
5235,476.0,22.72,80.7,1.35,16,508.0
5236,486.0,20.8,93.0,1.29,16,510.0
5237,529.0,22.97,80.1,1.32,63,637.0
5238,553.0,17.81,59.6,1.09,145,900.0
5239,451.0,19.67,60.2,1.38,72,640.0
5240,615.0,44.37,45.0,1.07,42,562.0
5241,548.0,27.12,33.2,1.45,27,587.0
5242,502.0,18.28,49.6,1.45,60,663.0
5243,464.0,30.42,93.1,1.1,34,500.0
5244,269.0,37.21,81.0,0.88,15,256.0
5245,574.0,36.01,41.9,0.91,128,816.0
5246,504.0,36.8,25.5,1.22,49,552.0
5247,425.0,23.34,86.0,1.29,141,798.0
5248,531.0,19.76,69.1,1.47,59,665.0
5249,569.0,38.54,91.0,1.31,128,822.0
5250,471.0,15.22,59.2,1.49,96,759.0
5251,412.0,18.27,25.7,1.33,101,708.0
5252,463.0,26.83,34.2,1.02,30,496.0
5253,346.0,26.5,42.8,0.82,56,465.0
5254,505.0,18.48,20.4,1.06,122,790.0
5255,735.0,41.77,62.0,0.95,96,801.0
5256,651.0,29.3,48.4,1.21,133,907.0
5257,457.0,39.3,40.0,0.95,148,771.0
5258,449.0,27.24,91.3,0.84,132,725.0
5259,587.0,27.2,90.0,1.46,143,944.0
5260,486.0,28.36,70.0,0.92,54,558.0
5261,475.0,41.37,35.3,1.16,13,428.0
5262,506.0,17.53,69.4,1.27,56,624.0
5263,263.0,21.43,36.4,1.19,118,635.0
5264,609.0,17.37,55.0,0.89,145,932.0
5265,381.0,42.49,91.7,0.97,125,646.0
5266,562.0,25.89,36.1,0.9,26,526.0
5267,534.0,33.42,77.0,1.29,75,675.0
5268,553.0,22.33,38.0,1.25,60,684.0
5269,656.0,43.25,76.8,1.35,10,565.0
5270,468.0,43.04,79.5,1.36,34,527.0
5271,624.0,43.95,37.1,1.17,144,894.0
5272,505.0,40.41,65.6,1.43,79,687.0
5273,349.0,36.87,44.3,1.18,51,487.0
5274,552.0,21.87,84.4,1.05,125,855.0
5275,320.0,22.06,21.6,1.34,74,550.0
5276,516.0,31.92,27.7,1.3,63,631.0
5277,374.0,35.36,89.9,1.03,101,596.0
5278,287.0,43.86,77.5,1.23,30,373.0
5279,429.0,23.36,37.2,1.22,12,449.0
5280,531.0,37.2,89.0,1.33,99,732.0
5281,575.0,19.55,37.4,0.81,49,602.0
5282,582.0,22.44,28.8,1.4,147,956.0
5283,476.0,39.04,48.3,1.32,122,763.0
5284,574.0,29.76,58.3,1.47,109,818.0
5285,575.0,27.69,88.6,0.93,108,795.0
5286,347.0,24.79,68.9,0.82,124,670.0
5287,379.0,26.71,45.0,1.4,48,535.0
5288,493.0,32.35,38.2,0.99,98,666.0
5289,666.0,31.0,25.8,1.27,32,625.0
5290,673.0,32.45,38.3,1.11,36,624.0
5291,620.0,23.95,86.4,1.41,91,792.0
5292,519.0,43.39,22.7,1.16,142,813.0
5293,689.0,20.7,51.2,1.42,19,655.0
5294,366.0,44.7,61.8,0.96,29,381.0
5295,553.0,43.63,50.0,0.98,40,531.0
5296,472.0,36.08,27.6,1.17,104,718.0
5297,478.0,32.31,94.0,1.27,42,534.0
5298,444.0,44.29,55.0,1.01,44,484.0
5299,433.0,21.45,40.3,0.95,66,558.0
5300,542.0,34.03,36.3,0.92,19,496.0
5301,475.0,42.41,61.1,1.41,60,591.0
5302,423.0,23.46,91.4,1.29,109,732.0
5303,467.0,32.97,40.4,1.17,106,704.0
5304,558.0,40.66,30.8,1.1,122,770.0
5305,531.0,30.04,29.9,0.88,127,782.0
5306,559.0,27.99,62.7,0.89,20,525.0
5307,513.0,43.26,93.5,1.32,148,854.0
5308,558.0,36.69,90.3,0.88,132,773.0
5309,329.0,31.19,75.2,1.26,43,469.0
5310,284.0,22.33,52.9,1.21,103,612.0
5311,471.0,22.24,78.5,0.99,122,741.0
5312,544.0,35.52,55.6,1.13,130,816.0
5313,511.0,20.75,29.0,0.91,147,833.0
5314,505.0,20.56,81.3,0.94,123,787.0
5315,613.0,32.01,79.2,1.42,97,831.0
5316,532.0,35.32,54.4,0.81,48,536.0
5317,474.0,23.48,81.5,0.89,141,812.0
5318,481.0,16.57,40.2,1.28,146,871.0
5319,520.0,17.36,81.6,0.91,60,642.0
5320,348.0,37.71,76.5,1.35,69,525.0
5321,546.0,23.16,26.0,1.45,69,703.0
5322,530.0,16.88,82.8,0.87,108,758.0
5323,461.0,15.48,49.5,1.34,142,870.0
5324,606.0,29.69,82.0,0.88,92,725.0
5325,475.0,34.86,22.2,1.14,25,495.0
5326,528.0,30.93,26.1,0.98,92,702.0
5327,507.0,27.91,24.2,1.12,130,817.0
5328,414.0,38.77,53.2,1.4,120,747.0
5329,622.0,28.92,56.9,1.12,33,626.0
5330,729.0,29.55,33.7,1.11,130,958.0
5331,378.0,25.47,20.3,1.14,81,594.0
5332,546.0,22.03,74.3,0.96,11,475.0
5333,484.0,19.21,63.5,1.37,129,861.0
5334,582.0,22.31,63.4,1.1,16,539.0
5335,420.0,31.97,53.8,0.84,96,599.0
5336,549.0,20.81,80.3,1.36,129,887.0
5337,527.0,35.56,77.3,0.94,29,501.0
5338,475.0,31.19,80.6,0.82,128,754.0
5339,489.0,24.04,58.0,1.5,31,588.0
5340,556.0,16.27,88.4,0.89,141,854.0
5341,463.0,32.53,76.8,0.87,124,727.0
5342,495.0,41.38,84.2,1.32,14,491.0
5343,366.0,15.17,46.5,1.28,34,502.0
5344,513.0,22.84,34.2,1.28,23,551.0
5345,572.0,41.28,36.4,1.48,41,613.0
5346,543.0,41.79,55.5,1.33,59,637.0
5347,443.0,28.27,28.3,0.99,89,627.0
5348,571.0,33.02,44.3,1.12,31,560.0
5349,415.0,41.25,22.4,1.13,69,563.0
5350,565.0,21.4,66.7,1.28,143,915.0
5351,484.0,37.17,32.5,1.31,21,485.0
5352,497.0,42.21,41.8,1.33,90,674.0
5353,550.0,23.12,31.6,1.08,137,841.0
5354,606.0,34.16,42.3,1.07,132,848.0
5355,495.0,16.02,68.3,1.1,121,808.0
5356,454.0,24.63,29.5,1.31,41,551.0
5357,561.0,27.85,25.3,1.42,100,808.0
5358,448.0,31.58,26.0,1.12,110,715.0
5359,544.0,23.14,61.8,0.9,31,527.0
5360,450.0,18.18,23.1,1.02,149,836.0
5361,436.0,35.89,31.4,1.23,11,424.0
5362,471.0,23.49,93.0,1.11,111,735.0
5363,454.0,16.62,48.1,1.1,32,505.0
5364,426.0,36.84,44.0,1.46,35,485.0
5365,578.0,36.71,61.2,0.87,115,760.0
5366,481.0,16.6,81.8,1.32,65,664.0
5367,524.0,20.86,36.7,1.22,43,583.0
5368,560.0,15.78,63.6,1.4,104,816.0
5369,489.0,29.39,40.0,0.98,62,580.0
5370,551.0,31.57,33.2,1.17,84,741.0
5371,597.0,36.03,74.4,0.88,77,693.0
5372,421.0,34.75,24.2,1.1,37,471.0
5373,514.0,19.08,60.6,1.21,66,707.0
5374,553.0,31.94,87.4,1.2,24,549.0
5375,451.0,33.88,21.7,0.81,21,409.0
5376,515.0,15.18,41.3,1.0,59,626.0
5377,364.0,33.33,35.5,0.85,53,461.0
5378,506.0,34.52,74.5,1.43,148,863.0
5379,521.0,26.15,38.7,1.37,146,884.0
5380,519.0,44.29,33.4,1.41,87,705.0
5381,562.0,32.38,87.8,1.03,135,852.0
5382,497.0,17.68,48.7,0.98,101,730.0
5383,491.0,25.65,85.2,0.81,31,507.0
5384,429.0,31.59,70.1,1.13,11,395.0
5385,463.0,42.37,55.8,0.82,36,433.0
5386,469.0,33.37,31.6,1.37,58,610.0
5387,527.0,39.41,64.3,1.35,83,689.0
5388,513.0,27.61,91.0,1.03,19,536.0
5389,491.0,33.51,32.0,0.86,137,785.0
5390,605.0,17.33,45.6,0.87,117,833.0
5391,635.0,21.05,52.2,1.36,73,769.0
5392,586.0,19.19,21.6,1.47,42,645.0
5393,577.0,43.97,62.4,0.83,10,430.0
5394,527.0,18.61,62.4,1.0,39,558.0
5395,573.0,18.93,26.0,1.29,144,904.0
5396,621.0,25.38,30.9,1.25,77,737.0
5397,378.0,17.61,57.0,1.06,59,548.0
5398,401.0,27.83,78.5,0.82,81,553.0
5399,490.0,43.59,68.6,1.45,74,662.0
5400,530.0,35.34,50.3,0.97,25,487.0
5401,493.0,43.93,51.4,1.2,21,454.0
5402,577.0,42.8,35.6,1.06,66,637.0
5403,464.0,20.89,69.0,1.33,133,841.0
5404,559.0,34.82,74.6,0.91,53,588.0
5405,578.0,27.63,34.9,0.91,38,557.0
5406,515.0,31.56,56.5,1.36,85,665.0
5407,535.0,35.01,38.0,0.9,112,753.0
5408,472.0,44.96,74.4,0.95,95,655.0
5409,422.0,16.21,68.7,1.49,144,868.0
5410,435.0,18.86,65.2,0.97,131,759.0
5411,689.0,22.14,45.6,1.04,94,825.0
5412,440.0,29.94,79.9,0.88,80,578.0
5413,589.0,32.18,94.0,0.88,122,807.0
5414,437.0,27.4,55.6,1.04,126,734.0
5415,421.0,28.69,63.0,1.45,142,813.0
5416,336.0,32.07,83.6,0.94,123,653.0
5417,520.0,24.52,83.9,1.28,73,676.0
5418,473.0,29.53,81.9,1.26,36,522.0
5419,469.0,41.58,94.2,1.19,85,632.0
5420,345.0,38.8,27.8,1.12,25,402.0
5421,469.0,19.08,73.0,1.23,18,495.0
5422,462.0,20.22,74.0,1.41,100,734.0
5423,459.0,15.61,61.0,1.0,24,501.0
5424,581.0,29.47,44.5,1.37,148,935.0
5425,539.0,38.21,44.1,0.86,56,580.0
5426,496.0,18.77,92.2,1.22,147,897.0
5427,379.0,27.07,84.1,1.33,25,447.0
5428,448.0,23.18,33.3,0.93,99,676.0
5429,526.0,43.79,93.4,1.47,99,745.0
5430,422.0,18.76,23.1,0.94,38,475.0
5431,509.0,31.19,30.9,0.88,65,620.0
5432,317.0,15.28,70.7,1.22,23,414.0
5433,659.0,24.56,48.5,1.49,83,824.0
5434,418.0,31.17,58.9,0.94,108,679.0
5435,459.0,31.26,40.2,1.13,135,779.0
5436,271.0,22.22,42.0,1.27,133,709.0
5437,485.0,22.57,33.9,0.9,149,825.0
5438,434.0,38.93,83.8,1.27,106,724.0
5439,418.0,20.42,52.1,0.87,138,789.0
5440,600.0,41.32,79.9,1.36,87,751.0
5441,566.0,35.95,55.1,1.04,130,842.0
5442,489.0,33.81,25.0,1.34,11,473.0
5443,427.0,20.43,66.4,1.39,109,731.0
5444,439.0,18.55,72.2,1.01,100,686.0
5445,546.0,28.71,77.7,0.88,128,817.0
5446,488.0,17.49,20.9,1.29,143,842.0
5447,656.0,28.46,50.2,0.88,42,677.0
5448,304.0,19.74,20.9,1.19,110,659.0
5449,595.0,19.92,74.1,1.07,23,583.0
5450,477.0,18.98,70.2,0.81,137,817.0
5451,492.0,19.98,48.1,0.92,44,545.0
5452,652.0,29.97,22.4,0.83,144,904.0
5453,490.0,42.42,71.0,0.82,144,772.0
5454,516.0,35.14,60.0,1.45,89,724.0
5455,491.0,26.32,69.9,0.96,120,762.0
5456,524.0,28.4,70.9,1.13,64,634.0
5457,482.0,38.42,67.5,1.47,148,849.0
5458,601.0,18.21,73.0,0.94,25,591.0
5459,543.0,44.24,88.0,0.8,16,458.0
5460,587.0,22.33,24.7,1.19,108,819.0
5461,529.0,41.5,82.0,0.82,123,748.0
5462,354.0,23.16,89.7,1.41,40,480.0
5463,549.0,26.25,73.7,1.11,108,781.0
5464,398.0,34.61,76.5,1.32,119,734.0
5465,362.0,41.7,23.8,1.42,63,516.0
5466,547.0,21.31,74.0,1.23,30,570.0
5467,668.0,41.67,60.9,1.01,99,796.0
5468,525.0,39.0,48.9,1.09,82,658.0
5469,385.0,36.5,50.2,1.15,29,401.0
5470,569.0,35.56,49.4,1.29,24,552.0
5471,530.0,24.55,39.0,1.04,83,682.0
5472,512.0,27.27,49.5,1.02,104,717.0
5473,405.0,36.6,63.5,1.13,118,706.0
5474,545.0,28.14,82.6,0.95,123,778.0
5475,328.0,29.05,30.3,1.11,86,562.0
5476,605.0,20.12,59.1,1.08,115,867.0
5477,459.0,25.99,85.7,1.18,89,689.0
5478,587.0,18.04,53.7,1.35,26,626.0
5479,709.0,31.63,63.4,0.93,113,875.0
5480,416.0,28.61,61.6,1.05,110,676.0
5481,583.0,18.28,37.9,1.04,44,642.0
5482,639.0,37.82,53.4,1.03,10,517.0
5483,264.0,28.09,38.6,0.93,51,402.0
5484,489.0,40.95,94.3,1.49,45,588.0
5485,534.0,39.47,91.5,1.32,12,515.0
5486,532.0,16.88,70.6,1.2,13,549.0
5487,302.0,34.4,40.7,1.0,138,700.0
5488,557.0,29.26,48.4,1.39,68,720.0
5489,530.0,34.45,50.9,1.22,145,844.0
5490,467.0,26.2,32.6,0.99,20,457.0
5491,622.0,24.21,86.9,1.24,29,621.0
5492,394.0,21.89,38.4,1.23,126,742.0
5493,523.0,19.3,66.4,0.82,120,760.0
5494,533.0,32.39,45.1,1.36,110,766.0
5495,379.0,16.94,28.1,1.37,81,658.0
5496,500.0,44.24,85.2,0.89,74,612.0
5497,446.0,44.01,45.5,1.33,115,696.0
5498,369.0,36.24,21.8,1.19,98,625.0
5499,449.0,39.19,60.1,1.29,117,745.0
5500,528.0,28.51,38.3,1.0,60,598.0
5501,523.0,42.89,63.3,0.98,59,566.0
5502,478.0,27.4,29.8,1.4,22,511.0
5503,517.0,26.35,48.4,1.13,67,655.0
5504,578.0,35.4,37.5,1.01,145,858.0
5505,461.0,20.47,76.8,1.05,60,554.0
5506,482.0,23.04,71.7,1.32,96,729.0
5507,529.0,34.18,26.2,1.33,104,773.0
5508,587.0,39.9,63.8,1.25,90,739.0
5509,335.0,40.51,77.2,1.17,112,638.0
5510,404.0,22.66,75.4,1.01,24,481.0
5511,537.0,44.24,47.2,1.11,42,561.0
5512,539.0,29.32,31.0,1.38,94,756.0
5513,480.0,17.16,38.8,1.17,79,679.0
5514,356.0,17.56,38.6,1.47,34,510.0
5515,379.0,28.15,44.3,1.41,34,492.0
5516,487.0,27.41,68.6,1.5,87,713.0
5517,460.0,40.42,40.6,0.89,104,692.0
5518,667.0,16.79,63.6,1.43,127,966.0
5519,482.0,27.37,21.9,1.0,20,502.0
5520,465.0,22.7,36.0,0.94,64,602.0
5521,488.0,27.64,62.1,0.92,126,770.0
5522,531.0,26.59,59.9,1.05,143,858.0
