ID_Proceso,Presion_Hidraulica_Bar,Vibracion_Husillo_mm_s,Temperatura_Refrigerante_C,Piezas_Procesadas_Herramienta,Velocidad_Corte_RPM,Desgaste_Herramienta_Micras
4848,134.3,2.97,53.2,1397,1575,117.27
4849,156.8,1.91,52.9,93,2037,44.97
4850,138.1,5.96,42.4,1914,2725,170.04
4851,142.4,3.7,47.4,1664,1522,134.1
4852,167.2,3.74,45.4,1947,2348,156.45
4853,181.3,3.35,41.1,1314,3013,118.5
4854,155.5,5.44,43.3,1817,2303,159.59
4855,162.8,5.97,52.5,1278,2944,147.75
4856,176.3,4.91,53.9,1663,2677,147.57
4857,160.5,2.24,53.5,482,2320,73.49
4858,161.4,2.12,42.8,1260,1964,101.82
4859,138.8,1.78,50.7,1476,2025,102.45
4860,130.7,2.11,31.2,158,3329,64.25
4861,131.9,5.59,51.8,177,2131,85.12
4862,153.8,5.7,42.2,65,2805,85.84
4863,151.8,5.17,52.5,1780,2335,157.93
4864,161.9,1.12,50.2,1489,1718,105.11
4865,150.1,3.41,54.0,1882,2063,146.82
4866,134.6,2.07,35.5,1267,2242,103.56
4867,173.3,2.81,58.1,846,3228,106.72
4868,164.5,5.24,43.2,1644,2197,144.71
4869,132.5,0.56,55.1,1118,3171,95.65
4870,153.1,1.84,38.3,955,3324,90.46
4871,137.4,1.65,41.4,1209,2675,104.31
4872,160.5,3.13,42.6,362,2114,67.63
4873,142.4,1.18,42.6,787,2325,78.23
4874,146.1,1.26,41.0,425,3364,66.04
4875,129.9,3.14,47.9,1366,1763,115.36
4876,171.8,3.57,40.5,342,2706,76.99
4877,150.5,2.1,42.2,1644,1272,114.09
4878,145.8,2.63,41.5,1222,2672,109.08
4879,145.9,0.85,51.2,876,2985,84.77
4880,172.2,1.28,38.4,248,2986,62.8
4881,157.9,1.7,34.4,494,2765,70.63
4882,153.4,5.69,43.2,1249,2039,136.46
4883,136.0,5.25,51.3,1529,2838,154.2
4884,137.3,2.25,47.4,1361,1652,106.87
4885,154.8,4.44,46.6,951,3244,120.25
4886,164.8,3.7,43.4,742,3199,101.41
4887,145.3,1.48,49.8,1385,3395,120.49
4888,134.0,2.33,45.4,1406,3168,117.47
4889,150.1,5.43,50.5,1586,3383,163.31
4890,136.8,3.18,44.2,1280,1744,107.36
4891,161.2,1.96,50.1,344,2469,76.44
4892,162.0,0.6,38.8,988,2069,73.04
4893,147.0,1.11,41.8,383,2055,60.58
4894,148.4,5.95,47.0,1146,2690,138.41
4895,130.1,1.25,48.7,415,2784,71.04
4896,132.4,2.01,55.1,338,1961,68.33
4897,146.4,1.99,29.0,1353,3095,104.05
4898,139.7,4.28,32.2,508,1965,90.13
4899,169.6,2.57,67.3,1870,1379,137.41
4900,142.2,2.02,58.1,1885,2308,142.25
4901,143.4,5.94,45.0,1103,1389,123.93
4902,134.1,2.98,37.8,375,1602,65.01
4903,132.1,4.77,42.2,1875,2738,165.77
4904,172.9,2.6,50.9,1835,2465,140.06
4905,170.2,5.11,48.3,769,2147,105.8
4906,135.3,1.34,30.7,261,1506,42.64
4907,168.0,1.87,47.6,949,1680,81.03
4908,166.5,3.03,53.5,1149,1610,97.98
4909,127.5,4.72,45.1,754,3010,128.71
4910,142.4,2.15,28.0,286,1330,49.74
4911,129.5,3.15,47.3,1442,2438,123.61
4912,149.5,3.78,50.0,759,2816,110.02
4913,142.5,1.19,40.5,852,2988,79.67
4914,167.7,5.95,49.6,1458,1797,146.48
4915,140.2,5.42,51.7,338,2872,99.63
4916,146.6,2.64,49.0,1849,1649,130.42
4917,149.7,2.65,42.7,1057,2948,109.78
4918,159.8,3.17,42.1,1392,1285,114.35
4919,141.0,2.01,39.6,296,1996,56.61
4920,171.5,4.95,49.8,1931,2258,157.58
4921,177.6,3.09,51.9,1519,3499,141.65
4922,119.5,4.6,31.2,612,2507,102.58
4923,157.3,1.93,38.2,1192,1858,95.12
4924,145.4,1.22,40.3,301,2329,50.02
4925,192.7,2.37,35.5,1830,3001,134.83
4926,148.5,0.52,43.7,961,3201,86.95
4927,145.1,2.1,38.7,1543,1262,109.07
4928,144.2,4.78,46.5,1953,3072,170.76
4929,148.4,2.44,59.9,1825,1916,136.34
4930,195.3,3.52,33.4,1002,2323,92.8
4931,142.0,3.5,42.3,295,1982,68.25
4932,155.9,2.39,44.5,1263,2659,110.81
4933,133.0,2.17,35.4,1115,2428,102.99
4934,171.7,1.71,49.5,324,2707,68.15
4935,157.3,5.92,51.0,71,2280,83.87
4936,161.6,2.94,67.8,477,2988,87.26
4937,131.3,3.75,36.2,512,1605,83.49
4938,135.6,3.79,36.4,264,1672,69.37
4939,157.9,1.24,42.1,377,2278,54.6
4940,140.0,4.09,35.2,908,2697,105.49
4941,173.6,5.88,51.2,909,2286,117.78
4942,153.9,5.81,49.4,52,2917,90.25
4943,150.8,2.61,43.8,100,2475,63.54
4944,150.7,0.94,53.3,850,2237,79.34
4945,156.0,4.44,40.9,1405,1835,126.57
4946,164.6,5.48,42.2,1462,2769,146.23
4947,128.7,3.43,34.2,1511,3167,131.75
4948,151.6,4.58,35.3,1608,3281,136.11
4949,156.3,1.94,48.2,479,2484,71.94
4950,131.0,5.72,49.6,330,3396,104.61
4951,153.6,3.24,47.8,1175,2827,112.65
4952,115.3,1.45,46.2,1281,3453,118.96
4953,148.1,3.28,43.0,443,2418,76.1
4954,155.8,2.37,37.3,121,2616,53.04
4955,145.2,3.41,33.0,517,2370,79.5
4956,151.9,4.44,52.9,1197,2704,128.7
4957,166.1,0.98,51.5,1813,2980,127.67
4958,157.5,4.95,47.3,589,2852,110.96
4959,163.3,0.75,61.1,1170,2089,93.0
4960,139.0,5.8,44.0,912,2826,122.41
4961,163.9,1.61,41.0,1339,3473,115.73
4962,157.4,5.43,47.4,620,1843,103.24
4963,123.3,0.71,37.4,315,1850,48.62
4964,178.0,1.33,52.6,783,2480,85.94
4965,162.9,0.95,35.6,1824,2784,123.99
4966,157.6,0.53,31.8,154,1872,36.26
4967,154.4,1.88,46.9,877,1476,86.41
4968,178.0,5.3,57.5,1559,1488,144.38
4969,139.5,4.92,45.4,1401,1476,126.38
4970,149.8,3.78,50.1,1432,1661,128.16
4971,161.1,4.55,31.5,793,2596,109.92
4972,169.8,2.61,45.4,1279,1413,101.16
4973,145.2,3.05,40.3,1380,2365,116.08
4974,153.4,5.93,41.0,1538,1527,135.9
4975,176.6,3.98,39.8,1180,2936,120.2
4976,175.8,5.43,45.8,335,2623,93.07
4977,163.9,4.32,36.8,676,2981,98.95
4978,140.1,3.44,37.3,1297,1247,105.6
4979,160.2,5.2,57.3,1251,3459,144.27
4980,145.0,1.99,34.4,120,3276,56.96
4981,154.6,2.26,25.0,181,3332,51.66
4982,139.6,1.1,42.5,736,2681,81.68
4983,142.3,2.34,26.1,430,3052,73.96
4984,154.5,3.1,55.3,1623,2814,136.57
4985,121.0,3.96,32.8,1347,1929,123.3
4986,147.5,2.37,43.9,1938,1960,130.15
4987,139.8,5.69,49.6,1505,1399,139.87
4988,147.1,5.66,29.8,352,2018,89.1
4989,152.9,3.89,45.8,1735,2970,145.74
4990,144.6,0.61,37.7,1339,2046,88.44
4991,128.3,5.55,47.0,1139,2333,131.99
4992,138.0,1.07,50.8,287,1306,54.58
4993,131.5,2.4,41.7,279,2527,61.74
4994,148.0,3.18,46.0,58,1610,55.58
4995,164.6,1.66,42.2,317,1780,54.33
4996,161.3,2.91,49.5,304,1477,65.08
4997,160.1,2.7,35.9,525,1270,69.52
4998,152.4,1.6,47.3,1761,1514,116.77
4999,151.3,5.13,46.7,82,1547,76.38
5000,152.1,1.54,39.2,944,3362,97.46
5001,156.9,3.54,36.2,633,3487,99.5
5002,143.7,4.39,50.6,1449,2145,133.25
5003,156.4,4.18,56.2,1181,3141,130.76
5004,173.8,5.99,25.0,1782,2218,151.7
5005,150.4,4.16,45.9,1541,2438,137.1
5006,122.9,4.35,27.9,1085,2831,109.68
5007,147.5,1.63,41.7,1692,3350,124.2
5008,152.9,3.06,43.7,1565,2028,122.29
5009,140.6,5.73,46.9,619,1839,104.16
5010,158.4,5.36,53.9,675,1882,109.46
5011,171.4,3.92,30.1,1419,1443,112.47
5012,143.8,5.08,46.6,684,3352,117.56
5013,159.5,5.72,39.2,1312,2066,139.09
5014,153.8,1.76,41.6,1117,1421,90.56
5015,160.5,5.05,40.4,988,2867,117.8
5016,124.0,3.86,32.6,398,1597,69.5
5017,127.0,5.49,44.4,1911,1844,163.62
5018,121.8,4.32,51.8,919,3303,118.81
5019,159.5,1.4,33.2,597,1457,60.99
5020,156.3,3.66,47.5,823,2689,100.58
5021,140.3,3.64,59.5,1984,2885,153.77
5022,161.8,5.28,39.8,1374,2690,140.68
5023,164.0,0.9,40.9,1183,2575,93.24
5024,163.3,5.55,46.2,1929,3491,164.43
5025,135.7,3.47,57.3,1478,2833,132.47
5026,140.2,4.63,40.3,1444,2361,131.39
5027,145.6,2.44,53.1,727,1271,86.63
5028,153.7,5.76,51.4,586,2940,109.5
5029,141.1,1.32,54.2,941,2477,88.82
5030,148.1,5.44,32.4,1464,1699,132.31
5031,158.6,2.55,54.7,1115,1643,106.2
5032,157.4,2.64,36.5,1968,2627,129.53
5033,167.4,2.69,52.7,1086,1687,98.88
5034,164.4,4.26,34.0,369,3026,78.53
5035,141.1,2.52,45.4,1071,2601,99.05
5036,159.8,3.51,38.1,1165,1258,101.38
5037,126.6,1.03,55.1,1166,1702,85.89
5038,150.4,3.2,52.0,1025,2889,110.82
5039,180.5,3.7,52.3,1592,2156,132.04
5040,160.5,5.51,39.1,1584,1563,145.45
5041,162.9,3.87,35.7,496,2690,84.39
5042,142.5,1.93,52.4,1727,2867,129.92
5043,145.0,0.88,44.0,1638,2197,107.37
5044,133.8,1.74,37.1,1822,3023,132.88
5045,181.1,1.05,49.7,362,2890,62.04
5046,147.7,4.17,45.0,1034,2313,114.45
5047,162.8,5.75,37.8,1236,3380,136.05
5048,163.8,1.14,54.6,1572,2407,111.2
5049,156.0,2.02,56.3,1215,2275,100.37
5050,162.1,4.2,42.2,1808,3176,157.55
5051,149.6,2.61,47.8,83,1231,45.66
5052,168.8,5.38,37.4,620,3081,104.51
5053,190.2,4.47,41.1,1036,3462,126.24
5054,160.0,1.21,43.8,1833,2001,125.02
5055,150.5,2.18,36.6,326,2829,67.01
5056,120.5,1.57,51.8,625,1381,63.03
5057,147.2,3.77,57.3,1539,3087,147.7
5058,159.9,3.29,46.6,832,1612,85.52
5059,155.3,1.37,43.6,1185,1547,86.71
5060,178.5,1.08,31.7,676,1310,58.68
5061,130.9,5.04,38.8,1433,1541,137.26
5062,150.5,4.67,36.4,948,2526,114.18
5063,166.3,4.51,50.2,1653,1571,139.58
5064,145.4,0.51,28.6,969,2257,70.76
5065,149.8,5.16,42.4,1330,3125,142.7
5066,160.4,3.83,42.6,963,1775,99.25
5067,161.5,3.82,44.4,51,2827,69.14
5068,161.2,2.79,42.7,1800,1847,133.15
5069,153.2,1.12,43.2,508,2062,62.85
5070,139.8,5.12,45.6,1697,1316,144.36
5071,175.1,2.39,68.9,915,2617,106.81
5072,150.4,1.42,53.2,771,2580,77.99
5073,141.5,5.76,63.6,1505,2170,155.12
5074,140.0,3.77,36.8,1248,2901,123.24
5075,165.7,2.93,48.3,1300,2728,120.46
5076,161.8,3.0,39.0,1556,2220,122.16
5077,143.3,2.71,39.1,1234,3039,114.86
5078,146.6,3.1,47.5,408,2255,76.6
5079,159.5,5.49,48.0,1876,2451,166.83
5080,142.3,3.32,59.1,574,2767,93.25
5081,132.2,2.95,50.1,1995,2191,147.2
5082,147.5,2.74,47.5,431,2658,74.18
5083,143.1,3.09,48.3,1480,3407,132.98
5084,131.9,1.66,57.8,1239,3069,118.58
5085,163.7,2.96,35.7,440,3034,74.66
5086,169.0,1.02,44.6,1006,2831,87.74
5087,149.0,1.54,48.7,1896,1264,126.06
5088,147.8,5.55,45.7,59,1358,71.94
5089,153.7,1.58,31.5,1172,2103,94.98
5090,157.5,1.01,40.4,1170,2720,89.55
5091,152.7,2.49,36.6,416,1261,60.07
5092,167.8,3.51,43.8,82,2314,65.12
5093,146.2,2.41,42.8,1959,2336,137.78
5094,162.0,1.9,31.5,1997,1652,127.97
5095,148.5,3.25,35.9,1219,1267,107.53
5096,132.8,5.57,54.9,139,2125,90.52
5097,151.0,3.63,49.8,1418,2252,130.65
5098,164.1,2.87,37.7,1537,1693,119.74
5099,166.7,2.75,44.5,599,2998,86.62
5100,140.2,0.5,54.4,482,1431,52.38
5101,163.9,2.86,45.9,1335,2318,109.24
5102,143.1,5.79,47.9,1411,2402,144.57
5103,151.7,2.91,52.2,146,1850,53.42
5104,143.3,3.05,37.7,846,1415,80.12
5105,161.7,5.27,44.6,200,2648,84.27
5106,142.6,2.13,46.9,1898,3255,145.7
5107,140.2,1.78,44.7,1008,1322,78.23
5108,144.2,2.84,48.4,1624,1405,121.89
5109,146.7,4.7,50.8,1934,1607,149.21
5110,160.8,0.78,42.8,1214,2136,91.73
5111,156.1,1.33,48.1,600,2978,76.95
5112,154.6,3.97,51.1,323,2721,79.37
5113,165.3,3.41,42.4,1158,1435,109.21
5114,114.9,1.13,45.2,106,2608,49.06
5115,110.6,4.6,48.4,1131,2277,119.55
5116,161.6,1.09,44.9,188,3296,51.32
5117,114.1,5.14,45.1,287,1814,90.19
5118,165.1,4.06,39.8,997,1548,99.32
5119,148.8,1.52,42.6,1457,2119,98.25
5120,162.8,2.12,41.0,832,1443,77.53
5121,145.4,5.42,42.7,1023,2359,127.28
5122,119.5,4.34,50.9,787,1419,96.2
5123,103.4,0.62,42.0,464,3439,71.33
5124,158.8,4.44,57.9,1102,3098,132.77
5125,154.1,5.92,42.4,1970,1832,166.94
5126,144.4,2.44,36.7,489,2310,71.43
5127,152.6,5.9,49.4,1791,1701,166.04
5128,138.9,2.41,52.6,1591,2763,133.53
5129,138.5,2.63,55.9,1175,2290,104.12
5130,118.4,2.91,37.2,1764,2781,140.06
5131,160.2,3.46,48.9,1698,1392,127.22
5132,129.2,5.55,42.3,258,2921,92.63
5133,121.8,2.32,35.4,1633,2528,126.9
5134,152.7,2.27,49.5,472,3194,70.7
5135,173.3,2.19,44.1,1519,3080,120.38
5136,134.0,2.17,43.0,1295,1491,98.97
5137,153.8,5.69,41.2,1197,2015,125.63
5138,150.4,3.72,37.8,1971,1227,142.18
5139,153.9,2.77,48.6,1519,2395,122.42
5140,148.3,2.88,40.8,982,1938,104.08
5141,127.0,1.48,47.6,112,1656,48.82
5142,144.5,1.65,42.2,265,1785,50.51
5143,138.9,4.85,29.0,586,3020,105.91
5144,171.1,4.0,51.6,1495,3027,141.76
5145,121.1,3.32,47.2,1836,2206,145.54
5146,182.6,4.12,41.2,1008,3462,122.13
5147,154.3,3.57,58.2,544,2948,94.71
5148,156.9,1.57,42.7,992,2002,82.92
5149,148.1,2.22,58.6,1640,2525,130.08
5150,159.1,4.59,37.7,809,2125,102.46
5151,149.9,5.95,46.5,1771,2041,160.63
5152,123.8,1.73,47.3,1473,1571,99.6
5153,157.9,1.19,32.8,1479,1810,96.96
5154,148.4,3.29,45.9,1831,1885,133.46
5155,149.1,2.33,44.5,1396,1729,103.02
5156,155.3,3.57,39.0,1322,2691,117.02
5157,136.7,5.24,36.6,366,2380,82.27
5158,136.9,3.97,41.9,1747,2060,139.48
5159,126.1,2.75,49.3,1946,2163,143.12
5160,143.2,5.13,32.3,328,1573,74.87
5161,137.4,2.19,44.9,1809,3196,142.44
5162,158.3,0.85,44.1,1128,2724,89.29
5163,141.4,0.56,34.9,1799,3059,121.34
5164,142.6,4.69,44.5,1250,1238,121.77
5165,154.3,4.18,50.5,1117,1813,114.49
5166,167.2,0.53,50.1,1426,1306,89.93
5167,158.2,3.66,44.2,574,1609,88.43
5168,150.0,5.26,42.8,1568,1949,147.93
5169,150.1,5.59,30.6,718,2407,112.25
5170,145.8,3.91,45.5,1404,1924,124.05
5171,147.1,2.82,50.7,252,3451,78.72
5172,138.1,0.7,52.5,1171,2506,98.67
5173,146.7,5.77,37.0,1737,2065,155.03
5174,168.9,2.23,57.2,1922,2315,141.43
5175,142.9,4.51,45.6,1532,2430,140.88
5176,196.7,4.77,51.8,488,2722,98.07
5177,164.9,1.45,45.7,1488,1637,103.91
5178,162.1,5.92,33.5,972,2465,121.35
5179,131.6,2.59,47.0,114,2447,56.29
5180,160.7,1.38,38.3,1627,2286,112.15
5181,161.9,2.04,41.0,1130,1422,81.49
5182,130.3,4.4,47.5,167,1977,77.25
5183,144.3,3.44,40.3,554,2643,92.44
5184,151.5,3.53,49.9,1791,2468,144.15
5185,165.8,1.11,40.4,81,1275,30.0
5186,155.8,5.04,40.6,962,1876,108.0
5187,167.6,2.11,29.5,370,1482,58.58
5188,143.3,3.17,37.2,787,2480,99.2
5189,153.5,3.61,55.0,965,3385,121.02
5190,138.8,3.27,44.9,1560,2723,134.28
5191,130.8,5.23,29.7,1630,2130,135.81
5192,146.8,4.23,69.9,242,2803,83.26
5193,156.6,5.04,45.4,1138,1387,112.44
5194,170.9,3.67,48.9,1416,2462,123.44
5195,161.8,2.49,61.4,956,1231,87.33
5196,157.7,0.63,53.3,1085,3381,98.99
5197,136.9,4.77,38.0,1481,3340,150.69
5198,138.8,2.58,53.0,1039,1857,102.48
5199,180.5,3.45,36.0,575,2029,77.85
5200,142.9,5.02,36.4,1042,2284,115.56
5201,143.7,0.9,53.7,1825,1565,121.56
5202,158.1,2.95,41.4,642,1664,80.5
5203,164.6,1.38,35.9,1953,1997,117.52
5204,164.4,4.71,31.2,1951,2113,147.6
5205,130.4,1.74,33.8,758,3391,91.35
5206,166.9,2.12,47.2,1374,2827,116.63
5207,155.6,5.9,50.3,926,1327,117.0
5208,150.5,1.78,48.1,1289,3068,113.69
5209,181.6,2.28,38.1,521,3068,71.46
5210,143.0,5.46,42.3,692,2005,115.39
5211,156.9,0.8,52.3,818,3124,79.18
5212,141.7,1.97,46.9,297,2008,62.76
5213,139.7,2.99,40.2,393,1952,74.75
5214,136.1,1.71,40.0,1407,3442,116.05
5215,147.2,5.39,39.9,1965,2549,162.14
5216,143.8,1.81,63.4,750,3246,93.03
5217,145.7,1.68,45.7,540,1553,62.26
5218,159.8,1.66,43.4,1438,1315,97.68
5219,149.2,1.43,38.4,1412,3172,112.04
5220,160.7,1.32,39.7,796,2257,85.6
5221,167.8,3.85,35.9,1218,1984,101.82
5222,176.8,3.08,42.3,1656,2712,135.67
5223,170.9,0.57,41.8,1989,1706,120.35
5224,148.2,4.84,58.6,1124,3046,129.11
5225,126.7,3.84,37.6,1785,2659,142.14
5226,129.5,5.5,49.3,1254,2596,142.38
5227,124.1,3.59,34.5,559,1974,82.42
5228,123.0,3.56,48.0,1854,1641,138.69
5229,124.5,5.04,47.4,1753,1371,152.99
5230,126.2,4.81,44.6,1963,2154,165.14
5231,151.9,3.97,56.0,730,3326,108.56
5232,128.3,4.23,30.4,1380,2973,129.66
5233,155.6,5.86,50.2,616,2661,112.29
5234,168.1,1.4,31.3,546,3289,67.39
5235,176.9,1.63,33.4,530,3176,70.42
5236,154.4,3.63,52.1,1357,1952,124.9
5237,151.3,4.05,45.6,560,1299,84.88
5238,159.1,4.6,41.7,1358,3082,135.18
5239,133.1,4.01,49.1,1372,1277,121.14
5240,157.4,3.36,47.6,105,2642,62.0
5241,136.7,4.41,37.6,1971,2335,161.23
5242,147.4,0.57,45.0,1329,3347,107.16
5243,129.3,2.89,47.6,943,3085,102.12
5244,128.4,4.49,46.1,475,3382,103.34
5245,138.9,3.17,43.5,895,2866,103.7
5246,154.4,3.04,46.1,1243,2503,114.0
5247,152.9,0.59,46.8,1164,2211,90.77
5248,155.0,1.5,41.5,1514,2074,103.61
5249,132.2,1.89,40.5,731,3159,84.95
5250,154.2,4.37,45.6,1233,2512,125.68
5251,146.5,5.01,47.9,1366,2263,136.83
5252,136.7,3.6,58.0,1869,1958,148.67
5253,135.9,4.31,52.7,1997,1881,157.69
5254,155.0,1.1,49.5,1831,1224,117.42
5255,165.9,1.45,40.4,259,2509,54.86
5256,163.4,2.35,54.3,1684,1636,122.4
5257,153.5,5.18,44.6,631,3197,115.77
5258,161.1,3.27,54.6,81,2634,75.58
5259,151.7,3.9,36.2,108,3016,70.67
5260,140.0,4.69,60.8,161,2663,83.06
5261,178.0,3.22,45.9,638,1543,71.86
5262,120.6,0.76,54.0,805,2602,78.95
5263,168.8,4.87,47.1,850,2745,111.2
5264,147.2,2.81,62.7,1889,2919,149.57
5265,175.5,4.5,41.9,1287,1536,121.69
5266,124.7,3.19,37.3,1660,1672,121.19
5267,162.7,0.77,38.1,1952,2790,128.32
5268,154.4,5.59,42.4,1540,3262,154.22
5269,191.0,4.87,35.6,399,1977,79.28
5270,156.8,0.68,47.9,541,2463,65.65
5271,173.1,2.45,50.0,902,2091,83.5
5272,166.7,3.99,37.2,873,1541,91.5
5273,127.3,3.48,50.2,841,1916,95.79
5274,148.2,5.17,48.4,208,1384,75.25
5275,145.1,4.2,52.6,125,3402,78.62
5276,151.3,1.0,48.1,1641,3014,121.73
5277,178.6,1.86,41.3,1741,3047,124.67
5278,162.5,3.95,49.8,93,2770,74.53
5279,153.9,2.62,59.3,1470,3253,132.19
5280,136.4,4.5,41.4,926,1282,106.74
5281,139.4,3.67,44.4,1467,1757,119.11
5282,146.3,3.8,38.4,282,1857,74.19
5283,143.0,4.32,48.4,196,2212,76.05
5284,170.5,4.22,54.2,601,1563,90.67
5285,161.8,2.6,47.6,1824,1491,135.48
5286,173.3,4.96,41.8,998,2566,121.02
5287,160.4,3.49,46.6,492,1534,79.67
5288,140.7,5.84,46.9,521,1581,89.83
5289,154.0,0.89,49.7,1454,3174,119.33
5290,141.1,5.18,39.0,1573,2694,144.47
5291,158.1,1.79,45.7,1680,2613,128.91
5292,159.1,5.88,36.2,903,1806,113.24
5293,167.1,3.83,46.8,1955,1793,148.41
5294,136.2,3.0,48.1,1049,2062,102.16
5295,160.9,2.53,45.9,425,1688,66.11
5296,162.9,5.31,25.5,1773,2955,151.02
5297,167.3,3.02,55.8,1709,2448,141.23
5298,169.1,1.78,35.7,1791,2825,120.19
5299,158.8,0.54,51.5,1638,2547,115.25
5300,141.8,3.4,50.3,852,1282,92.66
5301,156.3,4.66,52.4,951,1899,114.66
5302,125.9,5.64,45.1,1414,3257,151.38
5303,169.9,5.14,50.0,635,3111,114.32
5304,145.9,4.25,57.4,1528,2929,140.09
5305,154.4,2.65,42.3,1149,3118,112.68
5306,160.1,5.28,44.1,379,1651,87.01
5307,151.3,4.55,42.2,387,1789,82.75
5308,139.4,3.09,53.9,1607,2423,132.48
5309,153.9,1.33,51.2,425,2328,69.2
5310,140.9,3.6,47.3,1758,2025,143.82
5311,149.6,5.9,46.0,597,3338,121.59
5312,161.3,2.88,45.8,1691,2550,128.84
5313,152.0,3.58,37.3,1753,1754,128.82
5314,125.7,5.11,33.3,666,1263,91.22
5315,159.6,5.78,43.3,262,2572,90.38
5316,137.4,5.0,41.9,846,1328,102.77
5317,143.1,1.97,53.4,1141,1375,92.04
5318,168.5,4.79,42.6,740,3331,117.22
5319,149.2,4.84,43.8,308,1299,78.61
5320,169.4,2.81,58.2,1732,2448,139.01
5321,149.0,1.61,42.5,55,3215,55.45
5322,150.2,4.96,41.0,1700,2023,142.8
5323,190.4,2.25,51.6,319,2334,68.64
5324,142.9,1.49,46.7,1684,3179,122.41
5325,171.0,0.7,55.6,773,2024,76.01
5326,133.6,1.02,54.5,1182,1219,86.25
5327,182.9,4.2,43.6,568,1577,81.39
5328,132.2,5.09,49.8,810,2605,115.71
5329,147.6,5.89,43.1,1190,3084,147.46
5330,154.2,0.62,44.8,129,1623,35.27
5331,150.1,4.74,41.9,782,1754,99.96
5332,154.7,1.83,39.7,519,2183,63.56
5333,179.3,2.94,48.2,1152,3035,112.97
5334,153.5,5.39,38.8,289,1380,77.44
5335,145.1,3.59,41.5,1041,3368,118.26
5336,146.8,3.52,53.5,124,2835,71.31
5337,143.2,5.8,38.6,712,1296,98.31
5338,154.6,4.81,45.3,769,2399,109.11
5339,170.5,0.93,45.4,755,1545,61.45
5340,172.6,2.05,31.7,1022,2084,89.83
5341,164.9,2.94,57.7,953,3082,115.37
5342,173.8,5.41,36.3,79,2296,69.96
5343,165.5,2.52,46.4,1945,2321,142.23
5344,158.4,2.36,45.2,967,2875,95.21
5345,139.7,3.7,30.4,1093,1389,92.28
5346,147.6,2.29,38.7,1219,3051,109.86
5347,155.0,5.98,50.7,1543,1871,152.72
5348,150.2,2.39,37.4,1875,3490,136.55
5349,165.9,5.2,52.8,1541,1361,138.97
5350,156.7,1.82,57.9,698,3227,87.37
5351,138.3,2.64,55.0,1289,1993,108.41
5352,156.3,0.8,31.2,1935,3456,130.2
5353,150.5,2.77,52.1,383,2497,83.25
5354,143.1,3.06,42.9,64,1327,54.14
5355,125.7,4.16,29.0,1329,1233,115.26
5356,140.4,5.55,39.0,485,2999,107.54
5357,154.5,3.48,25.0,400,2245,70.25
5358,154.7,0.68,54.3,1780,1732,115.29
5359,133.3,5.5,35.3,650,3003,109.11
5360,143.1,0.67,38.4,1184,2713,90.65
5361,159.8,2.29,44.1,1637,2979,120.71
5362,157.4,0.86,42.9,1661,1671,111.1
5363,143.4,1.66,35.7,1537,2813,118.07
5364,162.0,1.81,41.6,1027,3035,97.17
5365,151.2,1.82,42.9,1720,2896,125.48
5366,151.8,5.9,51.4,1977,2024,172.21
5367,147.5,5.6,41.7,1168,1585,131.42
5368,141.9,0.88,46.9,1230,1344,83.23
5369,135.6,0.62,41.7,1110,2732,85.64
5370,144.7,4.18,60.3,1423,2053,126.19
5371,142.0,5.05,42.0,404,2390,93.41
5372,159.5,3.14,44.0,1487,1390,127.03
5373,128.8,4.94,41.1,143,3141,82.26
5374,152.1,4.09,55.6,423,1263,82.28
5375,147.6,3.44,41.7,1499,2183,131.75
5376,158.1,5.73,35.3,1754,2361,159.39
5377,151.6,3.66,45.1,453,2261,83.65
5378,159.3,4.14,42.3,448,2865,99.05
5379,100.0,2.36,49.8,1211,2997,120.31
5380,157.3,3.34,31.5,1657,1883,124.29
5381,138.8,2.29,45.8,582,2348,83.66
5382,141.3,1.13,40.5,1703,2549,119.38
5383,168.5,1.6,42.8,412,2678,63.95
5384,135.3,4.34,51.6,526,3279,99.01
5385,147.4,1.04,42.5,1723,2947,123.96
5386,131.2,3.05,29.1,1823,1493,130.62
5387,141.9,3.61,51.9,1009,2079,110.25
5388,160.2,3.54,43.1,596,2525,86.5
5389,171.7,5.42,49.1,171,3485,93.27
5390,168.3,5.52,38.1,1988,2315,167.68
5391,182.2,1.95,53.6,125,1713,48.38
5392,148.8,3.59,46.8,1013,1542,100.86
5393,150.8,3.8,46.0,142,1526,67.31
5394,154.3,4.61,32.3,1061,2927,113.5
5395,154.8,1.12,48.6,1555,1894,108.23
5396,148.4,4.09,45.2,1152,3481,123.93
5397,154.6,2.38,28.8,1304,2190,109.37
5398,154.0,2.17,38.3,657,1967,79.28
5399,154.3,3.39,46.4,1451,3405,127.21
5400,167.2,2.02,48.0,1852,1858,133.51
5401,176.8,3.9,44.2,545,1854,87.84
5402,146.0,2.53,43.6,1453,2644,117.99
5403,152.3,0.81,43.7,1062,1618,79.34
5404,137.8,5.57,54.7,1618,2186,155.91
5405,151.4,4.77,33.1,448,2324,82.77
5406,153.7,4.64,36.3,411,3036,87.73
5407,132.3,3.79,30.8,544,2651,90.53
5408,161.7,5.87,48.7,510,2680,103.09
5409,131.0,0.74,43.6,1257,2848,99.01
5410,112.7,5.15,38.8,1428,2333,143.86
5411,136.4,3.29,43.4,1935,1602,141.06
5412,166.0,1.3,37.8,907,2252,77.9
5413,152.4,0.52,49.7,456,2084,45.63
