ID_Orden,Unidades_Ordenadas,Num_Componentes_BOM,Experiencia_Operador_Anos,Nivel_Complejidad,Mantenimiento_Programado_Turno,Tiempo_Ciclo_Minutos
5695,184,26,4.8,3,0,146.16
5696,828,14,7.7,2,1,221.09
5697,509,30,14.4,2,1,191.13
5698,174,17,8.5,2,0,106.13
5699,228,21,13.5,5,0,150.4
5700,365,39,8.1,4,0,212.2
5701,900,10,9.0,3,1,237.7
5702,901,20,13.4,2,0,227.5
5703,429,33,9.5,3,0,183.77
5704,677,42,2.5,3,0,265.99
5705,499,31,13.2,1,0,169.74
5706,341,5,11.2,3,0,110.18
5707,850,8,11.7,2,0,195.59
5708,882,40,11.5,3,0,293.7
5709,58,25,3.9,3,0,117.29
5710,288,5,2.6,2,0,102.01
5711,324,15,13.9,3,0,127.78
5712,88,43,1.2,5,0,200.01
5713,234,28,13.2,2,0,124.26
5714,345,5,7.3,3,0,115.76
5715,893,15,9.6,4,1,243.13
5716,582,42,10.9,1,0,226.12
5717,969,34,6.2,4,0,303.66
5718,341,11,11.9,3,0,121.32
5719,137,41,14.7,1,1,132.91
5720,409,13,2.9,2,1,141.39
5721,90,6,8.8,3,0,72.13
5722,236,10,5.3,5,0,130.97
5723,598,30,6.2,2,0,212.09
5724,669,27,5.5,3,0,229.43
5725,527,10,5.8,4,0,179.73
5726,482,7,3.0,3,0,158.94
5727,170,5,1.3,3,0,93.46
5728,291,32,14.9,2,1,147.97
5729,170,33,11.1,2,0,131.71
5730,257,28,14.8,3,1,155.08
5731,361,42,9.1,2,0,197.23
5732,478,39,12.1,3,0,213.57
5733,214,31,2.3,2,0,150.2
5734,541,39,12.8,4,0,237.66
5735,871,13,13.9,3,0,223.88
5736,720,17,3.4,2,0,201.43
5737,552,17,9.1,2,1,179.86
5738,635,19,7.9,2,0,183.96
5739,405,16,4.0,4,1,182.19
5740,476,7,14.9,4,0,144.05
5741,870,8,13.8,4,1,214.52
5742,78,22,7.2,3,0,99.84
5743,746,42,11.9,1,1,250.48
5744,426,28,1.3,3,1,202.04
5745,703,34,7.4,3,1,250.01
5746,644,29,2.2,2,0,218.13
5747,838,39,11.5,1,1,265.47
5748,209,10,14.2,3,0,97.04
5749,181,24,1.9,2,1,139.38
5750,948,28,6.6,3,0,283.6
5751,733,32,7.8,2,0,232.23
5752,977,8,0.9,4,0,255.9
5753,925,17,2.0,3,1,266.65
5754,940,25,3.7,3,0,273.36
5755,744,31,9.5,3,0,241.94
5756,760,34,12.5,2,0,242.74
5757,318,37,6.7,2,0,173.72
5758,739,37,5.4,3,0,262.16
5759,193,7,12.6,2,0,71.33
5760,559,8,2.2,3,0,174.26
5761,469,22,3.4,2,1,180.75
5762,293,37,9.9,2,0,158.39
5763,549,9,8.4,4,0,172.3
5764,363,14,4.4,1,0,127.32
5765,903,22,3.0,2,1,265.21
5766,140,19,1.8,4,0,133.18
5767,338,32,3.6,3,1,185.43
5768,965,17,8.9,3,0,259.12
5769,459,13,10.4,3,0,155.12
5770,838,14,10.7,3,0,214.19
5771,78,32,3.3,3,0,130.0
5772,537,42,5.9,3,0,236.99
5773,963,39,14.1,3,1,302.35
5774,436,12,14.2,5,0,164.77
5775,56,11,8.7,5,1,110.86
5776,124,30,1.1,3,1,151.04
5777,638,5,12.0,4,0,169.52
5778,601,42,5.4,3,1,261.51
5779,134,38,6.5,3,1,172.96
5780,344,19,11.0,3,0,156.88
5781,584,20,9.1,4,0,204.75
5782,566,43,1.8,3,0,247.16
5783,728,5,12.9,3,1,176.48
5784,927,9,2.2,3,0,228.49
5785,252,29,11.9,3,0,147.8
5786,351,15,2.7,2,0,138.87
5787,140,30,7.9,1,0,110.71
5788,767,42,13.4,3,1,287.84
5789,983,21,8.9,2,0,243.58
5790,911,41,12.2,3,0,294.14
5791,138,30,12.8,2,1,125.52
5792,759,26,6.6,2,0,233.39
5793,828,13,2.8,2,1,220.33
5794,252,17,7.6,2,0,113.54
5795,890,42,1.9,3,1,313.43
5796,291,16,6.4,3,0,133.72
5797,867,13,11.8,5,0,240.74
5798,333,10,11.8,3,0,119.89
5799,309,40,7.1,1,1,176.47
5800,306,41,0.6,5,0,230.05
5801,693,7,6.9,3,1,187.26
5802,602,43,7.2,3,0,252.32
5803,382,7,8.8,4,0,134.23
5804,347,27,1.1,2,0,164.47
5805,464,38,12.4,3,1,206.94
5806,546,28,11.4,1,0,175.76
5807,243,41,3.5,2,1,184.5
5808,197,13,10.7,3,0,95.97
5809,556,22,2.4,3,0,212.72
5810,223,10,1.3,4,0,123.31
5811,341,42,3.2,5,0,230.84
5812,195,28,5.8,3,0,137.24
5813,817,27,14.4,1,1,224.18
5814,620,36,4.7,2,1,243.49
5815,330,13,10.2,2,0,115.91
5816,599,40,10.5,5,0,260.28
5817,951,25,1.0,3,0,283.25
5818,540,5,12.7,3,0,146.64
5819,74,43,10.6,5,0,175.19
5820,285,40,5.4,3,0,194.73
5821,160,17,9.3,3,0,108.41
5822,56,27,13.5,2,0,93.28
5823,582,29,6.0,2,0,203.19
5824,77,38,2.5,3,0,154.67
5825,336,21,0.7,4,0,166.18
5826,232,44,8.1,2,0,166.1
5827,71,39,8.7,4,0,157.52
5828,572,27,6.7,3,0,207.39
5829,862,16,7.1,3,1,240.68
5830,211,19,3.0,3,0,134.21
5831,899,40,7.0,3,1,306.37
5832,340,26,3.8,4,1,189.44
5833,494,44,6.7,3,1,229.87
5834,842,32,8.7,3,1,264.81
5835,145,8,12.0,3,1,86.55
5836,669,35,12.6,3,0,235.93
5837,779,10,14.4,3,0,190.81
5838,708,37,13.2,3,0,240.61
5839,518,27,11.2,3,0,194.1
5840,520,42,10.3,2,0,219.98
5841,662,43,12.7,4,0,266.83
5842,82,41,9.5,1,1,137.75
5843,985,27,9.7,4,1,303.18
5844,775,25,2.8,3,0,250.4
5845,477,42,7.7,5,1,263.44
5846,467,33,8.2,4,0,215.91
5847,675,28,5.9,5,1,256.09
5848,473,5,1.1,2,0,131.43
5849,300,44,2.7,2,0,182.31
5850,570,14,13.9,4,0,172.28
5851,671,41,11.9,3,0,264.48
5852,287,16,1.8,3,1,140.78
5853,83,19,1.2,2,1,101.47
5854,184,40,1.6,2,0,161.31
5855,137,27,12.6,1,0,101.31
5856,498,12,11.5,2,0,135.89
5857,570,5,10.8,4,0,153.46
5858,697,10,7.6,3,1,199.38
5859,182,31,10.5,3,0,148.4
5860,561,13,10.3,2,0,160.83
5861,58,5,13.4,2,1,50.93
5862,521,18,10.3,3,1,187.0
5863,106,17,11.5,3,1,110.64
5864,815,21,0.8,1,0,220.41
5865,493,18,5.5,4,0,182.73
5866,904,20,5.9,4,0,267.2
5867,538,26,3.7,4,0,221.4
5868,435,41,1.4,4,0,230.22
5869,939,17,9.7,2,1,243.23
5870,567,38,5.9,3,0,234.32
5871,636,33,2.9,3,0,242.14
5872,196,17,3.9,4,0,120.83
5873,785,17,0.7,2,0,218.8
5874,663,25,2.4,3,0,225.67
5875,308,20,10.7,1,0,126.31
5876,686,15,9.5,2,0,184.16
5877,271,13,13.7,4,0,120.4
5878,638,30,8.0,4,0,232.48
5879,854,43,1.5,3,1,302.87
5880,455,5,7.8,2,0,123.8
5881,508,27,12.8,3,0,180.9
5882,335,35,8.4,2,0,173.6
5883,56,24,12.1,2,0,90.4
5884,135,10,5.7,4,0,109.19
5885,540,40,6.5,3,1,247.94
5886,860,37,2.5,4,0,303.84
5887,903,36,2.2,2,0,286.2
5888,799,15,9.8,2,0,195.83
5889,799,24,0.8,3,0,244.38
5890,326,42,3.7,2,0,199.94
5891,979,25,11.7,3,0,260.8
5892,59,44,6.9,1,1,140.47
5893,295,32,3.5,2,1,170.95
5894,775,35,6.5,2,0,251.29
5895,241,8,14.7,4,0,109.02
5896,372,20,8.5,1,1,145.44
5897,969,32,3.6,2,0,288.31
5898,457,37,14.7,4,0,219.77
5899,991,5,6.0,2,0,218.67
5900,68,36,13.0,4,0,147.81
5901,942,43,8.8,2,0,305.25
5902,629,19,12.7,5,0,208.96
5903,559,14,1.4,3,1,188.37
5904,874,33,5.4,3,0,279.03
5905,944,28,9.1,2,0,264.14
5906,574,7,1.7,4,0,183.94
5907,496,34,2.5,5,1,252.42
5908,631,27,10.4,5,1,255.16
5909,383,12,13.5,2,1,128.2
5910,107,15,12.5,4,1,107.71
5911,676,22,3.6,3,1,224.27
5912,522,26,1.3,5,0,223.01
5913,748,10,11.6,2,0,187.94
5914,339,40,10.5,5,0,212.46
5915,484,12,11.3,4,0,164.58
5916,436,28,5.5,3,0,180.53
5917,192,19,2.8,2,0,120.95
5918,331,5,10.6,4,1,126.33
5919,638,16,6.8,3,0,193.29
5920,219,30,7.4,5,0,169.28
5921,838,26,2.6,4,0,276.18
5922,772,35,2.6,2,1,268.43
5923,308,39,14.9,2,0,163.74
5924,383,15,5.7,2,1,140.19
5925,176,14,5.6,4,1,132.01
5926,650,42,14.4,2,1,240.06
5927,499,37,5.8,3,0,218.81
5928,640,8,13.4,4,0,181.68
5929,787,28,13.2,4,0,246.82
5930,209,22,10.7,3,0,132.89
5931,158,6,7.3,3,0,85.63
5932,82,22,13.3,2,0,87.55
5933,522,33,11.8,4,0,212.14
5934,631,30,6.2,4,0,243.61
5935,830,22,1.8,2,1,242.17
5936,612,6,13.8,5,0,187.08
5937,105,18,1.5,2,0,97.26
5938,131,5,7.1,3,0,79.75
5939,553,34,8.3,3,0,210.68
5940,174,30,10.8,3,0,133.55
5941,474,26,6.1,2,0,174.23
5942,139,7,2.0,2,0,80.76
5943,480,30,5.3,5,0,225.24
5944,52,15,8.9,3,0,82.92
5945,871,10,4.9,4,1,248.22
5946,611,43,2.0,4,0,271.64
5947,947,21,2.0,1,0,257.65
5948,389,10,4.6,2,0,123.68
5949,889,8,2.2,3,0,225.78
5950,796,12,1.8,4,1,237.82
5951,957,8,11.5,2,0,204.84
5952,803,26,12.7,1,0,206.36
5953,140,24,4.9,3,1,130.07
5954,849,43,4.5,3,1,305.05
5955,553,14,10.0,3,0,179.24
5956,742,16,1.3,4,0,236.24
5957,174,24,10.2,5,0,132.54
5958,863,37,6.2,3,0,289.08
5959,953,40,14.5,2,0,283.76
5960,171,12,5.9,2,1,91.27
5961,348,25,1.8,3,0,179.11
5962,375,36,14.2,1,1,167.42
5963,758,10,2.1,4,0,220.13
5964,791,44,14.1,2,0,265.64
5965,835,42,2.0,2,0,286.54
5966,287,34,2.1,3,0,184.47
5967,688,43,14.2,3,0,249.87
5968,136,35,8.2,2,0,136.99
5969,883,26,8.7,3,0,248.48
5970,732,9,12.1,2,1,186.04
5971,976,16,13.4,3,1,248.11
5972,399,10,13.3,3,0,132.53
5973,124,36,12.2,2,0,122.16
5974,519,20,14.8,2,0,158.87
5975,179,27,1.4,2,0,130.22
5976,998,37,8.5,2,0,295.37
5977,978,28,9.1,4,0,293.23
5978,53,38,9.6,3,0,128.75
5979,302,36,2.8,3,0,189.58
5980,830,11,14.5,1,1,188.28
5981,165,5,14.1,4,0,89.03
5982,716,37,6.2,2,1,249.07
5983,282,20,10.9,3,1,139.12
5984,608,21,14.5,5,0,212.42
5985,368,29,5.1,2,0,168.12
5986,237,11,6.1,4,0,126.14
5987,418,44,3.8,5,0,249.44
5988,930,23,6.8,4,0,286.58
5989,216,34,12.2,4,0,163.43
5990,458,35,1.2,3,0,223.19
5991,888,27,8.8,2,0,252.89
5992,864,9,12.2,5,0,239.48
5993,999,18,8.6,4,1,283.22
5994,895,39,13.1,1,0,258.86
5995,506,23,6.2,3,0,193.4
5996,85,41,14.5,2,0,132.31
5997,227,28,1.7,5,1,187.83
5998,176,15,2.4,2,1,116.71
5999,923,8,3.5,5,1,260.08
6000,865,32,10.1,5,1,307.94
6001,122,15,8.8,4,1,120.43
6002,344,5,1.8,4,0,134.49
6003,384,8,4.7,2,0,126.68
6004,555,16,10.8,3,0,164.77
6005,882,28,6.7,2,1,261.81
6006,228,33,7.7,4,0,175.12
6007,234,6,5.5,3,0,89.44
6008,878,39,1.2,2,0,282.54
6009,247,14,12.7,5,0,138.34
6010,770,26,6.3,2,0,229.82
6011,947,24,4.8,5,0,290.25
6012,295,20,12.0,2,1,129.05
6013,496,29,6.9,3,0,198.57
6014,417,27,1.5,1,0,168.35
6015,707,20,5.1,2,1,213.63
6016,360,31,8.0,5,0,209.85
6017,206,35,11.2,4,0,173.56
6018,358,44,10.1,2,0,188.73
6019,756,34,14.1,4,0,258.86
6020,327,5,0.7,3,1,133.16
6021,121,14,4.3,3,0,98.56
6022,909,37,2.3,2,0,292.32
6023,483,29,14.7,2,0,181.2
6024,581,35,13.6,3,1,230.0
6025,827,33,5.8,3,0,274.92
6026,144,41,10.0,4,0,176.22
6027,757,10,3.4,5,0,222.43
6028,122,13,7.9,4,1,121.28
6029,202,39,4.7,2,0,156.87
6030,237,39,4.7,2,1,183.88
6031,694,7,4.9,5,1,221.19
6032,817,32,1.0,2,0,260.34
6033,968,33,1.4,2,0,286.25
6034,139,44,13.7,4,0,169.93
6035,151,26,5.3,3,1,132.59
6036,742,16,1.3,3,0,215.6
6037,645,29,4.3,3,0,234.99
6038,845,5,1.0,4,0,218.24
6039,594,28,0.9,3,0,228.08
6040,584,42,8.0,2,0,238.37
6041,626,28,13.5,3,1,220.25
6042,794,7,14.0,3,0,192.56
6043,420,38,13.9,3,0,194.47
6044,488,28,6.2,4,0,216.11
6045,827,42,2.0,4,1,320.92
6046,981,40,14.9,4,1,321.72
6047,655,11,0.6,3,0,198.21
6048,445,39,8.0,2,0,203.98
6049,397,18,0.6,3,0,150.22
6050,409,23,2.1,3,0,173.29
6051,154,17,4.2,4,0,125.66
6052,966,44,7.9,4,0,340.11
6053,932,31,1.9,4,1,314.7
6054,283,20,3.5,2,1,143.4
6055,78,40,7.1,2,0,144.61
6056,922,32,6.6,1,0,261.33
6057,856,27,13.9,3,1,258.73
6058,931,26,9.6,2,0,250.24
6059,707,9,11.1,4,0,196.89
6060,804,38,11.4,2,0,253.08
6061,361,13,12.1,2,0,109.59
6062,878,42,10.6,3,1,306.03
6063,426,33,9.0,5,1,225.74
6064,692,35,8.8,4,0,262.8
6065,60,7,5.3,1,1,50.59
6066,489,38,7.6,1,1,198.03
6067,958,13,10.5,2,1,234.31
6068,552,18,9.1,2,1,175.03
6069,935,37,3.0,2,0,288.49
6070,552,24,11.1,2,0,174.32
6071,122,32,2.4,4,1,172.64
6072,864,31,7.7,3,0,264.9
6073,986,22,13.3,4,0,266.86
6074,827,37,5.4,1,1,266.6
6075,956,17,5.9,1,1,234.97
6076,719,21,1.5,2,0,215.77
6077,613,26,2.8,2,1,217.88
6078,468,30,12.2,3,1,185.4
6079,205,26,1.7,5,0,165.14
6080,911,32,9.4,5,0,309.8
6081,426,37,6.2,2,0,190.44
6082,703,36,7.3,2,1,251.95
6083,913,17,5.1,2,0,235.59
6084,117,17,8.6,3,0,100.65
6085,582,17,6.2,1,1,175.83
6086,238,42,8.6,2,1,175.35
6087,397,36,9.4,4,0,209.07
6088,887,41,14.4,1,0,259.92
6089,164,38,4.8,1,0,136.89
6090,409,10,2.8,2,1,144.04
6091,838,10,0.7,3,1,228.5
6092,88,44,14.4,3,0,150.72
6093,687,30,8.6,1,0,206.04
6094,976,13,13.2,5,0,255.17
6095,337,5,7.6,1,0,100.21
6096,813,13,4.0,2,1,217.28
6097,179,5,6.6,3,0,81.42
6098,568,42,9.0,3,1,243.67
6099,272,35,10.6,2,1,166.14
6100,987,10,11.2,3,0,226.47
6101,84,40,15.0,2,1,142.31
6102,360,14,10.5,4,1,146.3
6103,895,31,8.0,3,1,286.71
6104,875,19,4.2,4,0,257.72
6105,144,32,11.8,4,1,158.84
6106,358,22,4.1,3,0,160.77
6107,305,7,9.6,2,0,97.26
6108,635,12,8.6,2,0,171.9
6109,973,38,3.3,3,1,325.53
6110,347,33,13.0,3,0,168.02
6111,85,6,8.2,2,0,45.11
6112,261,29,10.7,2,0,148.02
6113,839,27,11.7,2,1,246.32
6114,473,40,13.8,1,0,186.32
6115,788,16,4.4,2,1,228.88
6116,615,24,9.8,1,0,191.3
6117,112,10,6.4,4,1,106.64
6118,110,22,11.0,1,1,101.15
6119,380,22,7.5,5,1,188.24
6120,81,39,5.6,3,0,151.7
6121,127,15,11.2,3,1,99.6
6122,348,15,11.4,4,0,144.83
6123,416,31,10.3,4,0,203.94
6124,936,41,11.6,1,0,273.73
6125,532,22,5.7,4,0,204.37
6126,261,20,12.5,1,0,99.63
6127,562,8,14.6,2,1,147.48
6128,652,39,11.9,2,0,226.66
6129,909,34,11.6,5,0,306.23
6130,235,23,14.3,2,0,118.13
6131,883,40,13.7,1,1,273.67
6132,135,11,12.9,1,0,66.05
6133,568,29,9.2,1,0,183.22
6134,542,24,0.8,5,0,229.99
6135,677,31,5.9,4,0,249.21
6136,255,25,8.2,2,1,148.99
6137,795,9,5.6,4,1,222.84
6138,418,21,8.2,3,0,168.62
6139,983,11,13.7,2,0,221.63
6140,612,21,6.1,4,0,215.64
6141,342,26,14.9,3,0,149.1
6142,595,6,13.5,3,0,158.32
6143,827,6,7.4,4,0,205.66
6144,473,33,5.5,3,0,213.2
6145,620,37,10.0,4,0,243.95
6146,611,41,2.2,1,1,226.58
6147,845,37,2.2,4,1,306.25
6148,69,31,11.7,2,0,106.47
6149,535,8,2.7,5,0,186.49
6150,949,39,2.8,3,0,310.53
6151,126,5,2.3,4,0,96.69
6152,118,30,11.1,3,0,117.13
6153,454,15,2.2,5,0,188.05
6154,169,37,10.0,4,0,158.51
6155,798,24,0.5,4,0,270.1
6156,954,18,8.8,3,1,264.52
6157,749,8,10.3,4,1,210.36
6158,364,19,14.6,5,0,166.74
6159,726,20,5.4,5,0,247.21
6160,803,27,13.1,2,1,237.16
6161,103,23,8.0,3,0,114.19
6162,782,43,1.4,2,0,289.62
6163,316,8,1.9,3,0,123.06
6164,575,18,2.0,2,1,191.18
6165,500,25,12.4,4,1,210.31
6166,544,35,1.2,5,0,247.63
6167,603,38,12.8,3,0,234.52
6168,776,43,2.0,3,1,299.37
6169,791,12,14.4,2,1,193.36
6170,960,32,13.7,2,0,271.18
6171,973,37,15.0,2,0,271.69
6172,891,43,10.3,1,0,278.69
6173,247,26,13.8,3,0,132.68
6174,742,30,10.9,3,0,240.9
6175,640,24,5.6,5,0,240.0
6176,510,6,13.5,2,0,129.83
6177,397,32,8.2,3,0,195.78
6178,682,27,6.0,5,1,273.64
6179,776,12,2.3,3,0,209.73
6180,299,25,14.8,3,1,154.1
6181,701,23,13.6,4,1,236.96
6182,514,9,5.9,3,0,157.35
6183,235,23,12.8,4,1,148.15
6184,934,42,0.7,4,1,336.49
6185,323,18,7.3,2,1,130.3
6186,467,41,7.3,3,0,218.66
6187,643,32,1.5,4,1,269.65
6188,711,37,14.0,2,0,226.33
6189,387,11,13.3,3,1,132.98
6190,876,10,5.1,3,0,231.21
6191,105,10,10.2,2,1,72.23
6192,392,38,14.1,2,0,171.74
6193,512,15,11.8,4,0,165.8
6194,581,22,7.0,2,1,195.74
6195,840,29,8.0,2,1,257.85
6196,987,22,12.2,3,0,272.77
6197,861,33,7.0,3,0,275.4
6198,593,8,6.2,3,0,175.79
6199,136,44,13.2,3,1,170.35
6200,198,34,10.5,5,0,180.63
6201,875,33,7.6,5,1,317.61
6202,244,37,12.3,2,1,157.45
6203,118,33,7.4,3,0,147.52
6204,965,22,10.3,4,0,268.23
6205,693,7,8.2,4,0,186.33
6206,648,39,3.3,4,0,262.09
6207,429,41,3.7,5,0,248.54
6208,964,11,4.2,3,0,245.31
6209,444,21,14.8,3,0,144.12
6210,806,16,6.0,4,1,241.9
6211,292,30,5.5,1,0,138.32
6212,147,11,6.3,3,0,96.59
6213,96,27,0.7,3,0,127.52
6214,98,34,5.8,3,0,138.81
6215,98,16,7.3,5,0,117.59
6216,588,26,1.9,3,0,219.53
6217,423,27,11.2,3,0,176.47
6218,795,18,12.0,3,0,215.93
6219,667,19,9.2,4,1,221.25
6220,884,27,2.6,3,1,279.38
6221,314,41,10.9,2,0,176.84
6222,256,12,12.4,2,1,107.2
6223,296,9,4.6,4,0,128.04
6224,931,28,11.5,5,1,297.57
6225,956,15,7.6,3,1,260.94
6226,383,5,2.5,2,0,117.39
6227,906,26,8.5,3,0,261.81
6228,534,35,12.0,5,0,232.81
6229,349,43,10.8,3,0,203.19
6230,311,34,11.9,2,0,151.88
6231,507,18,8.5,4,1,193.45
6232,363,13,14.5,3,0,128.45
6233,172,15,10.7,5,1,139.42
6234,694,44,8.1,2,0,254.0
6235,108,37,13.9,4,0,148.8
6236,475,16,8.2,2,1,153.52
6237,289,22,0.7,5,1,178.7
6238,751,11,2.3,2,1,213.53
6239,241,36,11.3,1,0,145.94
6240,690,25,14.0,1,0,185.54
6241,200,35,9.5,3,0,165.59
6242,335,27,6.2,2,0,156.43
6243,992,32,11.5,2,0,273.79
6244,484,24,6.2,1,1,178.57
6245,805,13,2.1,2,0,209.35
6246,521,40,4.2,2,1,234.26
6247,507,39,14.3,4,0,218.76
6248,374,25,9.0,5,1,204.28
6249,181,12,7.6,1,0,72.3
6250,969,39,7.1,3,0,312.52
6251,811,33,2.9,4,1,289.04
6252,481,34,9.3,2,0,192.82
6253,705,14,5.0,2,0,191.76
6254,754,6,6.5,1,0,158.47
6255,451,41,5.2,4,1,235.75
6256,62,11,13.4,3,0,71.15
6257,162,43,10.0,2,0,156.3
6258,363,25,11.3,3,0,163.33
6259,346,34,3.3,5,0,218.6
6260,159,29,10.9,5,0,161.73
6261,213,7,1.4,2,0,93.88
6262,825,22,0.8,4,0,268.04
6263,863,23,0.7,3,0,268.06
6264,443,39,6.6,4,1,243.5
6265,393,32,10.7,2,0,168.46
6266,300,10,0.7,3,0,125.55
6267,353,5,6.2,1,0,99.34
6268,375,39,6.7,5,0,228.21
6269,701,19,11.2,3,1,214.59
6270,528,17,13.0,1,0,140.58
6271,137,11,14.3,3,0,72.86
6272,946,15,9.0,5,1,268.58
6273,124,29,10.0,3,0,126.88
6274,984,43,3.5,2,0,314.33
6275,617,29,7.1,3,0,229.99
6276,751,30,14.2,4,0,250.17
6277,83,44,8.6,5,0,178.45
6278,324,28,10.2,4,0,172.9
6279,468,20,12.7,3,0,170.64
6280,306,13,5.2,2,0,127.72
6281,952,37,5.4,4,0,317.38
6282,135,42,11.8,3,0,157.06
6283,506,8,11.6,3,0,143.75
6284,922,36,7.0,2,0,280.95
6285,367,6,4.8,5,0,153.74
6286,629,44,11.5,2,1,246.74
6287,467,36,4.2,2,1,203.01
6288,319,43,3.2,4,1,227.47
6289,691,26,11.6,4,1,234.88
6290,207,16,9.7,2,1,99.74
6291,754,13,9.4,3,0,200.49
6292,670,41,3.0,2,0,259.12
6293,204,31,10.7,3,1,163.34
6294,561,13,11.8,5,0,182.08
6295,178,21,9.7,1,0,95.31
6296,207,44,9.2,5,0,207.85
6297,389,41,10.6,2,0,195.13
6298,771,7,7.4,1,1,172.8
6299,329,15,11.8,2,0,111.73
6300,439,19,8.8,2,0,141.2
6301,676,43,7.6,3,0,268.68
6302,263,11,4.7,3,0,117.01
6303,322,23,12.7,2,0,128.68
6304,459,11,12.2,3,1,160.06
6305,197,8,14.7,4,0,98.05
6306,155,28,12.4,1,0,91.7
6307,896,9,0.9,1,0,203.22
6308,140,22,7.0,2,0,108.74
6309,55,21,6.3,3,0,100.01
6310,73,39,10.4,4,1,164.25
6311,486,44,11.9,1,0,196.36
6312,300,33,12.7,4,0,184.11
6313,612,34,3.5,3,0,236.87
6314,478,15,6.6,1,0,138.71
6315,979,37,4.5,2,1,300.78
6316,654,39,6.5,2,0,238.27
6317,625,38,12.8,4,0,251.8
6318,735,10,9.0,1,0,174.1
6319,681,12,1.4,3,1,224.89
6320,227,5,11.0,2,1,77.67
6321,689,28,0.7,5,0,261.66
6322,122,7,5.7,2,0,77.01
6323,315,44,11.5,1,1,181.56
6324,325,15,0.7,1,0,122.26
6325,385,20,3.6,3,0,163.07
6326,671,41,12.2,4,0,256.71
6327,949,24,12.7,5,0,277.48
6328,394,30,3.6,2,1,182.33
6329,810,10,5.9,3,0,213.18
6330,341,23,12.9,2,1,152.21
6331,377,40,12.5,3,1,198.44
6332,941,26,12.3,3,0,257.72
6333,430,9,0.7,4,1,172.43
6334,435,32,1.0,2,1,205.14
6335,786,38,11.0,2,0,255.88
6336,978,36,2.5,2,0,301.5
6337,399,12,7.0,2,0,129.31
6338,442,35,12.6,4,0,207.23
6339,423,11,14.4,3,1,143.33
6340,772,42,13.8,1,1,259.97
6341,764,32,11.3,5,1,282.46
6342,756,42,1.9,4,0,306.12
6343,197,7,13.7,1,0,56.16
6344,705,13,11.7,4,0,220.88
6345,332,7,6.9,4,0,132.17
6346,899,7,14.3,4,0,216.63
6347,927,27,3.5,1,0,261.62
6348,792,38,14.9,2,0,254.51
6349,311,31,9.7,3,0,171.97
6350,548,35,8.7,3,1,227.61
6351,353,31,15.0,2,1,161.57
6352,796,5,6.6,5,1,221.18
6353,803,32,8.2,4,0,272.2
6354,400,36,1.4,2,0,194.01
6355,784,33,1.4,3,0,263.28
6356,137,34,3.5,3,0,149.05
6357,198,20,6.9,2,0,107.23
6358,169,35,11.8,4,0,155.48
6359,205,28,0.6,2,1,151.48
6360,286,40,5.3,2,0,180.34
6361,292,39,6.9,1,0,159.44
6362,586,28,12.9,3,0,203.7
6363,662,15,7.3,1,0,162.4
6364,412,36,14.2,4,0,213.68
6365,898,26,12.6,4,0,271.06
6366,804,37,6.9,3,0,275.25
6367,158,44,13.0,3,1,162.58
6368,241,35,10.5,5,1,189.74
6369,642,44,5.2,3,0,264.06
6370,533,20,12.8,3,0,175.62
6371,196,40,2.3,3,1,194.82
6372,567,39,12.2,3,0,224.13
6373,121,28,10.1,3,0,130.22
6374,968,42,7.6,2,1,311.55
6375,608,18,14.2,2,0,165.22
6376,972,14,7.7,2,0,244.74
6377,148,41,0.6,5,0,195.11
6378,212,35,5.3,1,1,140.71
6379,545,32,14.3,3,1,213.19
6380,319,18,4.7,5,1,167.14
6381,681,36,8.8,4,0,258.41
6382,898,44,5.4,4,0,316.23
6383,744,29,3.3,3,0,259.13
6384,181,5,14.8,3,0,70.69
6385,223,27,13.2,1,0,108.93
6386,800,14,4.9,3,0,229.4
6387,642,35,3.5,1,0,225.22
6388,826,6,6.1,1,0,177.4
6389,984,38,4.1,2,1,310.85
6390,649,24,8.4,2,0,201.06
6391,106,21,7.9,3,0,106.13
6392,902,29,4.5,3,0,274.04
6393,772,15,0.8,2,0,205.96
6394,719,22,3.5,2,1,218.67
6395,966,33,1.5,1,0,277.43
6396,979,42,13.7,2,1,306.85
6397,534,7,3.4,4,1,178.63
6398,859,31,10.2,2,1,260.01
6399,196,42,13.3,3,0,159.01
6400,773,8,2.5,2,0,194.68
6401,581,18,8.0,2,0,168.11
6402,518,7,10.5,3,1,147.88
6403,888,23,2.0,2,0,254.08
6404,571,26,4.4,5,0,236.14
6405,384,32,2.3,5,1,232.16
6406,395,42,6.9,2,0,199.78
6407,462,31,2.5,4,1,227.99
6408,984,5,6.5,2,0,209.33
6409,747,7,1.0,3,1,211.05
6410,463,9,3.4,2,0,140.06
6411,593,5,7.9,3,0,163.86
6412,453,44,5.7,5,0,255.75
6413,488,6,4.7,2,0,134.35
6414,488,14,1.8,5,1,200.43
6415,420,13,8.8,5,0,165.05
6416,730,32,4.9,3,0,252.81
6417,530,10,10.5,3,0,152.9
6418,891,10,2.4,3,0,236.42
6419,810,7,3.6,3,0,204.42
6420,217,17,4.7,2,1,114.54
6421,373,19,12.2,2,0,137.65
6422,627,36,8.5,2,0,225.59
6423,957,33,12.3,2,1,291.7
6424,523,8,4.3,2,0,143.36
6425,94,30,4.2,2,0,126.52
6426,272,38,12.6,4,0,179.7
