ID_Diagnostico,Amplitud_Ruido_dB,Frecuencia_Pico_Hz,Temperatura_Cojinete_C,Flujo_Lubricante_L_min,Corriente_Motor_Amp,Categoria_Falla
4985,49.2,2684.0,47.7,2.46,17.27,0
4986,88.9,1090.0,96.5,0.72,19.47,1
4987,70.3,2493.0,58.3,0.83,12.06,0
4988,61.9,723.0,59.7,0.76,12.45,0
4989,98.0,738.0,73.2,3.34,13.53,0
4990,40.8,659.0,60.4,3.81,23.19,0
4991,82.0,724.0,54.3,2.4,20.22,0
4992,97.8,1768.0,25.0,2.72,18.7,0
4993,75.0,1930.0,46.2,3.88,17.89,0
4994,108.1,438.0,32.6,2.88,10.98,0
4995,66.8,1819.0,34.6,3.24,19.6,0
4996,94.0,1662.0,63.1,1.81,13.14,0
4997,52.2,594.0,67.7,1.18,16.34,0
4998,56.7,315.0,85.1,0.68,13.3,1
4999,87.6,2520.0,86.5,0.63,8.98,1
5000,58.6,255.0,65.7,0.74,17.31,0
5001,40.3,1881.0,78.1,4.83,16.36,0
5002,89.3,2449.0,45.8,3.63,9.54,0
5003,94.4,1264.0,63.3,4.47,13.34,0
5004,95.1,2464.0,63.7,4.54,6.36,0
5005,99.4,2502.0,40.0,4.59,13.94,0
5006,98.7,898.0,45.0,3.08,19.62,0
5007,72.7,444.0,86.4,4.69,18.56,0
5008,59.9,467.0,25.0,4.61,9.32,0
5009,54.5,2321.0,60.8,2.82,12.62,0
5010,88.7,2268.0,51.7,4.55,15.4,0
5011,46.6,1533.0,25.0,2.35,11.66,0
5012,44.9,889.0,72.6,0.71,13.96,0
5013,58.6,2034.0,58.5,4.66,7.58,0
5014,108.7,460.0,48.5,1.24,20.17,2
5015,77.8,1009.0,37.2,1.98,16.56,0
5016,81.5,2215.0,64.4,3.16,13.62,0
5017,81.7,142.0,26.1,2.18,24.73,0
5018,96.5,2571.0,53.7,3.96,15.33,0
5019,58.0,1402.0,65.3,4.24,9.59,0
5020,45.9,1885.0,83.4,4.03,18.96,0
5021,109.8,1048.0,53.2,0.54,9.08,0
5022,91.7,1142.0,79.9,3.83,21.81,2
5023,60.5,247.0,65.7,3.85,18.87,0
5024,46.4,203.0,42.1,2.07,19.97,0
5025,57.9,462.0,75.1,2.49,15.83,0
5026,48.6,409.0,59.5,1.09,18.01,0
5027,101.4,203.0,53.0,3.21,22.01,2
5028,44.4,691.0,56.2,1.63,9.65,0
5029,109.8,744.0,77.4,2.65,15.67,0
5030,68.7,1091.0,88.4,2.14,13.99,0
5031,89.6,1867.0,25.0,3.7,13.03,0
5032,75.3,1230.0,49.5,4.58,19.67,0
5033,40.6,598.0,73.9,3.43,11.42,0
5034,96.1,1861.0,45.0,3.62,12.97,0
5035,98.2,638.0,79.4,3.51,13.6,0
5036,105.8,427.0,59.7,4.47,14.13,0
5037,90.9,2841.0,25.0,4.72,9.54,0
5038,66.2,2361.0,53.8,2.94,15.37,0
5039,102.1,2307.0,46.2,2.75,14.84,0
5040,101.0,1171.0,94.6,4.81,14.74,0
5041,68.5,1946.0,84.9,3.58,15.97,0
5042,95.5,1196.0,25.0,2.9,20.0,0
5043,93.1,1174.0,46.9,2.48,17.07,0
5044,85.8,2818.0,33.2,2.51,12.53,0
5045,61.2,2904.0,48.4,1.84,17.96,0
5046,82.5,1099.0,69.5,0.64,19.93,0
5047,45.9,1448.0,71.8,1.51,19.92,0
5048,99.0,1850.0,92.8,4.03,8.6,0
5049,90.4,2816.0,78.8,0.74,18.73,0
5050,106.9,538.0,45.7,4.39,15.25,0
5051,53.5,1003.0,25.0,4.74,10.57,0
5052,94.9,2375.0,47.0,1.99,14.54,0
5053,93.5,2519.0,53.4,3.81,10.54,0
5054,51.9,1182.0,75.2,3.47,14.11,0
5055,64.7,2525.0,53.0,4.01,15.45,0
5056,67.1,687.0,54.0,2.57,14.52,0
5057,59.1,2704.0,69.1,4.84,16.86,0
5058,41.2,1492.0,68.7,1.59,22.1,0
5059,48.0,211.0,83.1,0.58,15.0,0
5060,62.9,929.0,49.7,3.15,14.89,0
5061,57.9,1224.0,46.5,4.14,13.7,0
5062,56.9,420.0,92.7,2.84,14.69,0
5063,66.1,2955.0,68.1,3.01,14.65,0
5064,76.4,272.0,54.8,3.38,14.38,0
5065,59.7,2434.0,43.0,0.7,16.41,0
5066,109.2,2476.0,63.6,1.77,11.97,0
5067,61.3,2977.0,82.2,3.86,11.4,0
5068,68.1,1006.0,70.2,4.11,12.2,0
5069,96.1,2156.0,64.6,0.82,16.75,0
5070,57.6,1582.0,45.0,1.37,14.44,0
5071,93.5,1834.0,53.4,4.59,12.81,0
5072,86.2,989.0,60.2,1.24,16.76,0
5073,101.3,374.0,56.7,1.01,23.85,2
5074,50.3,1758.0,100.6,3.52,8.1,0
5075,77.1,2957.0,73.4,2.9,18.89,0
5076,100.8,1419.0,60.1,2.61,18.23,0
5077,83.6,836.0,55.2,4.15,11.15,0
5078,56.6,2401.0,33.8,0.84,14.2,0
5079,61.3,735.0,69.5,4.33,19.64,0
5080,43.2,786.0,76.4,4.75,18.26,0
5081,46.4,369.0,44.7,4.83,14.89,0
5082,101.3,533.0,37.1,4.68,15.34,0
5083,62.0,891.0,85.4,3.51,16.72,0
5084,84.8,1127.0,58.1,2.77,12.65,0
5085,63.5,2298.0,69.4,3.06,13.03,0
5086,45.9,2061.0,73.6,2.33,11.41,0
5087,49.1,1970.0,88.9,4.33,7.95,0
5088,105.5,104.0,25.7,4.21,14.26,0
5089,69.4,1115.0,57.4,4.53,15.41,0
5090,84.7,782.0,78.6,2.81,15.11,0
5091,45.4,171.0,44.4,1.83,17.44,0
5092,75.4,632.0,40.3,2.15,16.31,0
5093,41.6,2142.0,59.4,1.97,23.3,0
5094,106.9,1761.0,88.2,3.37,14.84,0
5095,78.6,1364.0,50.4,4.34,7.38,0
5096,91.2,1985.0,103.3,2.27,14.66,0
5097,49.1,2860.0,47.5,1.84,20.02,0
5098,84.1,2807.0,68.7,1.46,16.06,0
5099,51.0,1809.0,49.9,4.3,7.63,0
5100,97.7,595.0,47.8,4.11,11.14,0
5101,52.4,643.0,71.6,1.5,7.93,0
5102,70.1,2945.0,65.0,1.76,14.98,0
5103,41.3,2365.0,55.5,3.59,17.64,0
5104,43.4,2636.0,38.3,3.96,21.06,0
5105,83.7,1050.0,69.9,3.51,21.58,0
5106,67.6,2877.0,45.7,1.46,17.54,0
5107,64.5,2313.0,68.7,4.03,12.27,0
5108,60.7,2764.0,79.8,1.45,11.15,0
5109,85.7,1132.0,56.9,0.82,9.11,0
5110,48.2,1656.0,30.7,0.8,15.59,0
5111,66.7,1223.0,76.5,1.12,9.14,0
5112,97.0,2398.0,40.1,4.06,11.13,0
5113,82.1,1493.0,78.9,3.35,7.2,0
5114,75.4,1400.0,27.9,1.19,17.11,0
5115,99.9,677.0,93.7,2.35,16.27,0
5116,78.4,1703.0,83.8,1.03,17.77,0
5117,92.4,491.0,56.7,3.39,17.56,0
5118,107.6,753.0,45.4,4.59,16.96,0
5119,96.4,2704.0,38.2,2.2,19.32,0
5120,93.5,284.0,52.8,0.65,10.71,0
5121,44.4,200.0,84.6,3.78,18.88,0
5122,98.4,1380.0,37.0,0.89,19.15,0
5123,107.7,1129.0,26.3,4.86,14.3,0
5124,58.2,2449.0,51.8,3.79,14.54,0
5125,107.2,1294.0,32.5,1.39,15.49,0
5126,97.4,991.0,34.4,2.54,9.21,0
5127,41.7,1389.0,68.2,0.71,13.95,0
5128,81.6,2757.0,36.2,4.31,13.72,0
5129,55.1,781.0,61.3,4.15,16.7,0
5130,67.1,796.0,77.8,3.01,14.63,0
5131,58.6,663.0,54.2,3.8,11.26,0
5132,105.9,914.0,56.9,0.67,14.5,0
5133,53.7,1974.0,43.2,0.83,20.21,0
5134,40.5,592.0,54.0,2.69,20.48,0
5135,55.3,2694.0,64.8,1.24,20.02,0
5136,75.2,1438.0,34.6,1.96,25.48,0
5137,96.7,246.0,61.0,2.27,15.31,0
5138,67.6,118.0,50.6,2.33,14.06,0
5139,61.3,1843.0,79.3,3.13,10.06,0
5140,49.9,1900.0,56.8,3.13,5.71,0
5141,60.6,2957.0,52.2,2.92,15.2,0
5142,67.1,1454.0,76.0,3.16,14.73,0
5143,86.1,2023.0,33.1,1.09,14.27,0
5144,46.0,360.0,45.6,1.44,14.86,0
5145,87.1,1314.0,66.3,3.96,11.94,0
5146,109.0,1073.0,47.2,0.7,10.67,0
5147,107.0,2693.0,78.2,2.58,23.3,2
5148,109.2,2650.0,35.0,4.83,20.37,2
5149,67.7,772.0,25.0,0.82,19.15,0
5150,79.3,1383.0,73.8,2.07,12.57,0
5151,106.5,1180.0,73.9,4.9,13.2,0
5152,83.4,2252.0,50.3,0.85,10.26,0
5153,94.0,1328.0,41.9,0.8,11.74,0
5154,76.7,1287.0,31.6,1.97,12.62,0
5155,74.8,1944.0,91.4,4.54,12.22,0
5156,91.6,1042.0,46.3,0.95,17.74,0
5157,50.1,2369.0,83.4,2.09,15.49,0
5158,83.0,504.0,54.8,4.5,17.87,0
5159,105.9,2593.0,44.0,3.39,15.76,0
5160,85.2,2296.0,61.0,2.64,10.02,0
5161,71.2,1735.0,71.7,3.67,14.48,0
5162,48.1,1721.0,53.6,4.11,23.8,0
5163,89.2,2448.0,84.3,4.35,17.93,0
5164,80.1,1347.0,41.1,2.3,12.56,0
5165,78.3,2062.0,61.8,2.67,9.14,0
5166,83.6,2638.0,42.5,4.46,17.76,0
5167,82.4,131.0,36.3,4.39,12.54,0
5168,96.6,2861.0,68.0,1.03,10.9,0
5169,86.6,2795.0,49.4,4.46,16.44,0
5170,51.0,2484.0,69.1,1.73,6.47,0
5171,71.0,2137.0,68.2,1.7,10.67,0
5172,107.6,2922.0,62.0,2.92,14.22,0
5173,53.9,2338.0,25.0,1.66,11.61,0
5174,50.7,1016.0,47.1,3.81,15.99,0
5175,82.3,2354.0,25.0,1.48,18.48,0
5176,104.5,370.0,62.1,3.93,11.04,0
5177,67.0,2371.0,72.1,3.56,13.21,0
5178,84.0,334.0,35.6,2.83,14.28,0
5179,43.2,2177.0,38.8,3.96,17.28,0
5180,107.4,2939.0,75.8,1.35,13.56,0
5181,75.9,1755.0,25.0,2.79,15.19,0
5182,96.7,2221.0,68.0,4.08,8.95,0
5183,108.0,1629.0,35.7,1.14,18.01,0
5184,74.6,1698.0,51.3,3.22,17.13,0
5185,72.7,2533.0,55.8,4.16,10.1,0
5186,106.4,1069.0,33.9,2.55,18.75,0
5187,99.9,2024.0,93.8,2.72,16.01,0
5188,52.1,1747.0,57.2,1.87,17.4,0
5189,82.2,2424.0,45.5,1.96,10.8,0
5190,72.1,1673.0,36.5,0.54,13.84,0
5191,81.3,1624.0,69.7,3.0,17.8,0
5192,56.3,1770.0,29.4,3.89,16.5,0
5193,103.7,127.0,66.7,0.67,8.02,0
5194,77.0,2884.0,35.7,0.95,15.46,0
5195,103.3,1366.0,25.0,2.81,14.94,0
5196,47.5,2231.0,73.2,2.66,19.68,0
5197,84.2,592.0,40.7,4.25,10.0,0
5198,96.5,1532.0,111.4,4.09,21.38,2
5199,89.2,1499.0,41.8,0.72,10.31,0
5200,107.0,1329.0,81.8,3.79,19.89,0
5201,91.0,1822.0,28.4,2.36,17.58,0
5202,62.1,2586.0,30.8,0.6,18.94,0
5203,74.0,1044.0,60.3,1.46,18.03,0
5204,69.6,1539.0,38.8,3.45,13.0,0
5205,108.4,1931.0,54.1,2.39,15.75,0
5206,106.5,2400.0,64.4,4.48,14.48,0
5207,94.2,2015.0,48.2,1.24,12.31,0
5208,42.1,1767.0,58.8,1.79,6.68,0
5209,84.7,338.0,37.5,2.62,19.0,0
5210,55.2,2202.0,50.9,3.53,23.25,0
5211,105.2,1719.0,120.0,3.18,13.61,0
5212,54.6,1990.0,49.3,0.88,14.15,0
5213,109.4,1767.0,68.0,4.92,16.03,0
5214,103.3,370.0,52.4,2.86,12.02,0
5215,69.1,488.0,37.0,2.07,13.8,0
5216,49.6,1305.0,56.4,2.68,19.83,0
5217,48.3,2801.0,47.2,0.96,14.4,0
5218,99.1,604.0,44.5,2.38,15.91,0
5219,73.9,310.0,65.9,4.38,11.71,0
5220,95.6,1790.0,61.0,4.16,14.48,0
5221,52.0,2389.0,57.6,3.07,14.79,0
5222,106.1,1689.0,45.3,3.99,19.08,0
5223,59.5,1726.0,34.9,2.46,8.27,0
5224,97.6,318.0,93.2,3.65,19.75,0
5225,70.3,139.0,48.9,4.62,10.26,0
5226,99.0,1115.0,36.8,3.15,11.42,0
5227,52.9,787.0,70.4,4.14,19.61,0
5228,74.2,1403.0,42.7,1.26,15.32,0
5229,69.6,1446.0,32.9,1.72,7.11,0
5230,63.7,2151.0,53.8,3.71,16.14,0
5231,96.1,1644.0,81.0,3.99,21.71,2
5232,95.6,900.0,73.3,1.16,14.1,0
5233,46.8,2512.0,86.2,2.96,12.48,0
5234,72.6,2178.0,61.9,1.37,19.71,0
5235,75.7,2181.0,33.6,3.86,14.14,0
5236,64.1,2861.0,71.2,3.25,22.05,0
5237,62.5,767.0,27.0,0.87,14.17,0
5238,87.0,1651.0,65.6,2.98,21.33,2
5239,81.2,714.0,69.2,1.0,16.0,0
5240,41.3,1737.0,57.9,4.96,12.27,0
5241,88.6,743.0,77.4,3.46,18.03,0
5242,41.3,782.0,48.7,2.1,12.67,0
5243,78.4,2422.0,80.5,0.74,14.29,0
5244,64.8,1052.0,56.1,4.76,10.31,0
5245,49.3,2423.0,34.4,2.35,13.71,0
5246,79.6,1314.0,60.5,0.77,16.09,0
5247,55.0,1306.0,65.0,1.19,13.61,0
5248,70.6,606.0,74.9,0.84,14.25,0
5249,80.9,177.0,46.3,2.71,19.69,0
5250,49.8,325.0,41.9,1.03,19.18,0
5251,100.8,1295.0,53.7,3.3,17.76,0
5252,52.5,999.0,60.3,4.73,17.13,0
5253,66.0,687.0,44.3,3.62,13.48,0
5254,54.3,2141.0,40.0,0.73,15.19,0
5255,56.4,463.0,53.0,3.18,13.53,0
5256,43.8,2870.0,58.0,0.74,15.36,0
5257,90.0,2146.0,25.0,0.57,11.59,0
5258,82.9,1623.0,63.4,4.84,19.43,0
5259,49.7,1886.0,76.7,1.08,11.52,0
5260,59.2,1662.0,41.5,3.98,15.57,0
5261,98.0,2498.0,61.7,1.94,11.02,0
5262,71.2,2390.0,57.3,1.63,13.63,0
5263,102.0,1280.0,45.3,4.55,19.69,0
5264,53.8,1920.0,52.8,3.58,15.66,0
5265,107.9,2037.0,56.7,3.93,13.29,0
5266,52.4,277.0,39.7,1.03,12.05,0
5267,92.2,2707.0,52.6,3.98,14.58,0
5268,90.4,2711.0,57.2,2.92,19.09,0
5269,57.9,118.0,72.3,4.49,13.92,0
5270,104.4,287.0,69.1,1.9,13.98,0
5271,94.9,130.0,84.7,2.55,13.68,0
5272,65.8,1191.0,83.6,0.76,18.39,0
5273,49.6,371.0,31.1,4.84,18.94,0
5274,54.2,2656.0,25.0,4.13,15.28,0
5275,107.6,2796.0,52.7,1.24,16.95,0
5276,60.1,1129.0,84.2,4.3,14.36,0
5277,50.5,2428.0,63.2,3.35,15.03,0
5278,98.7,2460.0,53.0,2.35,15.01,0
5279,69.6,2284.0,56.1,2.57,11.61,0
5280,79.0,2090.0,66.4,2.81,17.59,0
5281,53.5,715.0,39.6,3.24,20.67,0
5282,84.8,1668.0,27.5,2.46,17.54,0
5283,93.4,789.0,88.5,1.53,17.94,1
5284,84.0,1931.0,51.4,4.89,12.51,0
5285,52.2,2881.0,68.7,0.91,15.25,0
5286,67.3,1189.0,48.0,3.29,10.05,0
5287,91.8,873.0,63.6,4.35,20.61,2
5288,48.3,555.0,30.7,2.05,9.08,0
5289,40.4,2989.0,39.8,4.61,6.06,0
5290,103.4,1353.0,71.9,0.72,16.48,0
5291,48.8,849.0,27.5,4.42,10.91,0
5292,77.4,785.0,53.3,1.96,13.97,0
5293,49.7,2980.0,66.3,1.68,11.91,0
5294,44.9,2423.0,60.1,4.6,15.44,0
5295,78.6,235.0,56.3,2.89,7.99,0
5296,66.0,742.0,86.6,1.76,14.82,1
5297,41.5,491.0,49.7,2.65,20.53,0
5298,83.8,2333.0,56.5,1.6,18.37,0
5299,82.2,235.0,59.2,1.33,15.66,0
5300,59.9,332.0,71.0,4.86,13.33,0
5301,79.3,2162.0,68.2,2.42,19.16,0
5302,109.5,297.0,74.5,2.43,10.7,0
5303,82.0,1203.0,61.1,4.15,10.9,0
5304,102.9,1048.0,26.4,4.72,15.76,0
5305,67.9,2849.0,54.8,0.87,9.04,0
5306,55.1,2490.0,75.6,4.97,13.25,0
5307,101.9,1995.0,59.2,0.64,13.4,0
5308,48.6,1622.0,47.0,2.57,14.45,0
5309,46.8,2996.0,62.6,3.98,10.67,0
5310,98.0,1122.0,62.7,2.23,10.67,0
5311,109.0,1383.0,81.2,1.68,11.4,0
5312,51.5,839.0,37.3,1.37,11.99,0
5313,88.6,2691.0,83.3,1.26,18.71,0
5314,83.3,2856.0,52.1,3.64,18.95,0
5315,82.8,294.0,28.5,1.64,13.1,0
5316,105.2,2008.0,70.5,2.89,11.98,0
5317,51.3,1441.0,64.9,3.85,23.37,0
5318,98.4,2018.0,44.8,4.35,17.23,0
5319,102.7,962.0,47.5,4.03,21.87,2
5320,75.0,1650.0,56.7,4.11,7.91,0
5321,48.6,1118.0,68.9,0.96,14.19,0
5322,45.9,1655.0,74.6,1.05,11.95,0
5323,94.3,1475.0,81.2,1.07,13.8,0
5324,41.0,461.0,63.0,4.0,12.54,0
5325,94.5,823.0,76.0,4.01,16.63,0
5326,47.1,186.0,49.1,3.63,15.36,0
5327,103.0,2025.0,32.4,3.83,21.52,2
5328,99.6,2185.0,62.9,2.35,12.16,0
5329,109.6,1791.0,45.9,4.24,8.83,0
5330,97.1,1836.0,26.2,2.25,20.2,2
5331,107.4,2060.0,77.5,4.69,7.07,0
5332,104.9,2144.0,69.7,4.66,11.57,0
5333,60.1,1588.0,59.6,2.42,17.66,0
5334,53.8,126.0,52.5,1.01,17.22,0
5335,54.4,2049.0,52.8,1.2,16.72,0
5336,58.7,225.0,30.6,3.21,19.12,0
5337,82.7,1419.0,42.6,3.65,23.94,0
5338,55.5,2213.0,44.8,4.82,20.74,0
5339,81.4,2625.0,75.8,3.81,13.74,0
5340,82.6,607.0,50.4,4.97,10.91,0
5341,93.1,1986.0,46.2,3.89,12.65,0
5342,100.1,2002.0,36.4,1.89,15.41,0
5343,93.2,1697.0,54.2,0.64,11.67,0
5344,56.1,1507.0,41.8,2.15,14.13,0
5345,98.2,2188.0,73.4,1.48,13.92,0
5346,66.5,1603.0,46.3,3.13,9.57,0
5347,46.0,1543.0,27.2,1.47,11.06,0
5348,83.6,944.0,65.7,0.75,11.19,0
5349,49.7,958.0,53.0,4.72,15.58,0
5350,58.1,441.0,56.7,1.29,10.64,0
5351,77.3,613.0,32.5,2.79,9.78,0
5352,55.0,1029.0,50.2,3.52,16.69,0
5353,71.5,162.0,45.6,3.03,16.21,0
5354,53.1,269.0,82.4,1.05,20.43,0
5355,83.9,224.0,57.1,1.56,11.48,0
5356,61.7,1300.0,67.6,1.15,14.01,0
5357,66.9,2413.0,72.0,3.63,18.01,0
5358,72.0,2022.0,65.9,3.36,12.23,0
5359,52.2,2479.0,76.6,4.06,11.38,0
5360,102.4,437.0,48.2,4.09,17.05,0
5361,107.2,522.0,92.0,2.87,13.75,0
5362,47.8,1407.0,64.7,4.53,13.04,0
5363,61.8,183.0,54.9,2.94,22.51,0
5364,56.7,2950.0,28.0,2.08,12.0,0
5365,88.5,246.0,59.0,4.0,14.59,0
5366,107.2,1361.0,86.0,3.71,10.52,0
5367,103.4,860.0,35.5,1.95,21.21,2
5368,105.7,772.0,54.5,3.29,18.43,0
5369,49.7,693.0,39.9,3.22,20.92,0
5370,61.9,549.0,39.8,3.88,12.63,0
5371,108.3,543.0,46.2,0.56,14.85,0
5372,59.1,1793.0,53.9,4.37,16.05,0
5373,107.2,1822.0,58.9,3.84,17.85,0
5374,52.7,1481.0,76.6,4.81,15.84,0
5375,74.4,286.0,55.7,1.35,13.86,0
5376,61.7,969.0,93.4,0.6,12.94,1
5377,47.7,2624.0,65.4,4.37,11.64,0
5378,81.5,2951.0,29.5,1.69,13.31,0
5379,57.2,2357.0,35.0,3.51,11.05,0
5380,53.6,1688.0,42.1,2.48,12.84,0
5381,57.8,2174.0,40.6,4.45,13.06,0
5382,93.3,803.0,42.3,2.84,16.93,0
5383,59.9,234.0,82.0,4.46,19.7,0
5384,106.1,1793.0,56.7,1.51,15.81,0
5385,96.5,498.0,63.2,1.68,12.23,0
5386,49.6,315.0,30.0,2.87,17.01,0
5387,76.6,2244.0,84.5,3.51,20.79,0
5388,41.5,1770.0,45.4,1.83,14.15,0
5389,92.3,2799.0,35.1,1.46,18.28,0
5390,96.8,445.0,25.0,1.26,17.01,0
5391,79.5,1249.0,51.3,4.44,16.53,0
5392,92.2,2567.0,25.0,3.67,18.82,0
5393,91.9,2519.0,87.6,2.86,16.46,0
5394,45.7,122.0,46.0,2.42,18.6,0
5395,55.5,691.0,58.6,1.01,9.1,0
5396,67.5,2978.0,81.6,1.05,17.94,0
5397,54.0,1610.0,80.7,3.83,14.86,0
5398,73.3,2223.0,40.8,1.02,16.1,0
5399,60.0,1471.0,76.0,3.46,16.92,0
5400,85.1,1701.0,108.4,3.11,13.86,0
5401,95.2,180.0,56.2,1.75,18.38,0
5402,93.9,1594.0,53.6,2.62,21.74,2
5403,42.2,162.0,37.7,1.24,17.36,0
5404,52.3,1843.0,48.5,1.42,16.91,0
5405,71.1,1480.0,80.4,4.49,12.03,0
5406,97.0,2438.0,68.9,0.55,20.05,2
5407,63.6,252.0,65.0,1.06,12.27,0
5408,87.7,2943.0,109.5,3.61,13.07,0
5409,59.4,2240.0,75.2,1.22,16.12,0
5410,68.2,2513.0,55.4,4.01,16.01,0
5411,51.5,343.0,38.6,4.67,9.54,0
5412,59.9,437.0,48.5,0.95,14.42,0
5413,75.0,1270.0,62.4,4.0,13.35,0
5414,81.5,451.0,56.1,0.99,10.71,0
5415,80.7,739.0,53.4,2.67,19.77,0
5416,102.9,2222.0,33.0,1.68,21.95,2
5417,101.2,1161.0,72.5,2.54,16.52,0
5418,69.5,2149.0,41.7,4.34,12.31,0
5419,88.8,2640.0,38.7,2.57,15.97,0
5420,66.4,175.0,82.0,2.52,16.41,0
5421,65.9,634.0,55.7,2.68,15.25,0
5422,109.1,717.0,51.2,1.52,21.61,2
5423,84.0,1154.0,37.0,4.19,9.72,0
5424,68.2,2329.0,62.0,2.42,9.04,0
5425,44.8,1665.0,25.0,0.73,8.76,0
5426,87.7,1028.0,35.0,4.08,15.29,0
5427,98.7,126.0,72.6,1.43,17.77,0
5428,48.9,1978.0,49.9,0.6,24.93,0
5429,50.2,2445.0,84.0,4.99,10.98,0
5430,70.8,1471.0,28.6,1.09,11.37,0
5431,80.0,161.0,45.1,0.94,15.81,0
5432,88.5,1798.0,65.1,3.86,10.54,0
5433,99.2,1435.0,69.2,3.59,17.29,0
5434,92.7,1367.0,67.0,3.57,10.59,0
5435,87.1,820.0,91.0,4.9,14.91,0
5436,70.5,2132.0,54.7,3.88,9.44,0
5437,52.8,766.0,52.8,1.71,11.78,0
5438,52.7,1075.0,34.1,2.57,8.4,0
5439,60.4,2279.0,35.7,2.62,10.71,0
5440,88.2,2118.0,85.5,3.6,10.49,0
5441,87.9,1886.0,35.8,3.77,10.74,0
5442,92.8,888.0,50.0,3.91,5.02,0
5443,63.7,2701.0,75.9,2.28,17.92,0
5444,55.5,1086.0,60.6,2.25,16.51,0
5445,64.1,2761.0,50.9,2.41,18.34,0
5446,64.2,1100.0,68.6,3.78,12.23,0
5447,84.4,2516.0,72.4,4.49,24.6,0
5448,93.3,1094.0,79.7,2.58,14.21,0
5449,94.7,2698.0,51.4,1.12,13.75,0
5450,69.0,1656.0,72.2,1.9,11.94,0
5451,79.4,2819.0,61.0,3.27,13.72,0
5452,107.6,1785.0,43.8,2.49,17.03,0
5453,80.0,2609.0,87.1,2.42,16.26,0
5454,48.5,2728.0,56.9,4.72,12.13,0
5455,78.0,2330.0,56.0,0.97,19.18,0
5456,58.9,705.0,71.4,3.85,13.87,0
5457,92.8,365.0,26.0,3.2,18.17,0
5458,43.0,1122.0,30.4,4.36,17.21,0
5459,91.6,1486.0,64.1,1.66,9.21,0
5460,52.9,137.0,56.7,2.89,9.94,0
5461,94.6,2462.0,95.3,1.0,17.65,1
5462,81.3,842.0,54.9,2.41,11.48,0
5463,44.3,121.0,67.1,3.15,17.45,0
5464,77.2,915.0,53.8,3.09,13.78,0
5465,86.3,2330.0,61.7,0.57,18.45,0
5466,70.5,977.0,65.6,1.77,10.68,0
5467,42.8,1508.0,49.4,0.85,9.76,0
5468,62.0,2410.0,60.5,4.58,7.34,0
5469,54.7,2969.0,79.0,4.15,13.16,0
5470,57.2,243.0,63.3,4.42,18.3,0
5471,60.3,2704.0,66.8,1.96,8.42,0
5472,86.0,669.0,48.4,1.66,15.0,0
5473,87.2,2427.0,76.9,0.57,15.74,0
5474,104.5,449.0,76.4,2.6,12.13,0
5475,86.5,803.0,33.9,0.63,23.38,2
5476,87.8,2387.0,27.1,4.17,12.38,0
5477,47.5,2494.0,71.8,4.02,13.28,0
5478,47.2,380.0,54.7,2.0,14.04,0
5479,78.1,2369.0,44.0,0.91,14.13,0
5480,48.6,2149.0,53.7,0.96,10.87,0
5481,67.0,2785.0,36.5,4.09,17.41,0
5482,109.2,2548.0,57.5,4.79,18.61,0
5483,104.6,969.0,53.1,0.72,22.62,2
5484,56.6,2546.0,59.9,1.77,26.62,0
5485,57.3,2235.0,34.9,3.67,14.82,0
5486,60.9,2306.0,63.1,3.38,14.39,0
5487,71.7,2790.0,63.0,2.18,14.09,0
5488,95.2,1665.0,89.6,0.62,18.33,1
5489,54.2,2698.0,58.4,4.66,16.64,0
5490,63.0,2001.0,45.6,1.6,11.3,0
5491,81.8,813.0,60.0,3.04,15.97,0
5492,92.4,2694.0,51.1,2.16,13.67,0
5493,103.3,2573.0,48.3,3.9,14.63,0
5494,64.2,2692.0,39.9,1.2,8.57,0
5495,69.7,2902.0,99.7,1.23,16.88,1
5496,94.0,387.0,39.7,4.07,10.76,0
5497,43.6,1929.0,25.0,1.17,10.06,0
5498,51.8,1292.0,43.5,1.49,11.56,0
5499,51.6,271.0,94.5,4.91,14.76,0
5500,88.4,205.0,72.4,1.56,19.53,0
5501,53.4,1349.0,58.0,2.03,10.55,0
5502,64.8,646.0,93.3,1.01,15.7,1
5503,72.7,2380.0,55.0,0.98,23.46,0
5504,51.8,796.0,58.3,2.02,10.81,0
5505,56.4,1598.0,65.9,4.65,14.87,0
5506,41.7,2569.0,35.8,1.39,15.01,0
5507,47.4,2090.0,42.4,3.61,14.49,0
5508,109.7,1961.0,42.1,3.47,14.77,0
5509,77.2,980.0,50.1,3.03,11.14,0
5510,105.0,1061.0,42.3,2.56,16.09,0
5511,101.4,2933.0,71.5,3.25,11.7,0
5512,75.7,2380.0,59.3,4.39,8.36,0
5513,107.0,2015.0,51.5,1.79,12.49,0
5514,61.3,2742.0,80.2,4.14,14.94,0
5515,93.3,1565.0,53.7,0.88,21.26,2
5516,105.3,237.0,79.6,3.21,9.73,0
5517,91.9,1762.0,84.6,3.94,21.37,2
5518,61.1,2733.0,42.3,1.32,14.03,0
5519,74.4,650.0,75.3,4.82,16.67,0
5520,105.6,2732.0,44.0,1.37,16.57,0
5521,108.5,2271.0,29.2,1.03,15.32,0
5522,70.8,1735.0,64.9,3.2,15.89,0
5523,98.4,2401.0,62.5,4.94,16.41,0
5524,106.1,2123.0,46.8,1.39,18.43,0
5525,79.3,2390.0,50.0,2.62,13.9,0
