ID_Monitoreo,Ocupacion_Buffer_Pct,Tiempo_Paro_Acumulado_Min,Eficiencia_OEE_Pct,Velocidad_Ensamblaje_Ppm,Alertas_SCADA_Turno,Anomalia_Cuello_Botella
5712,72.0,44.1,61.5,50.6,0,0
5713,45.9,21.1,80.8,42.8,3,0
5714,73.7,23.7,74.0,48.6,0,0
5715,48.5,2.8,60.8,41.1,2,0
5716,34.9,2.5,81.0,42.2,5,0
5717,20.7,4.4,81.5,27.9,2,0
5718,88.3,5.5,51.7,33.5,1,0
5719,40.8,6.7,60.9,27.7,1,0
5720,95.2,15.9,56.7,43.5,0,0
5721,86.2,3.9,75.2,28.5,2,0
5722,63.4,13.8,82.9,39.4,2,0
5723,37.0,0.0,51.0,46.0,2,0
5724,20.3,26.5,61.5,23.1,1,0
5725,94.5,15.7,63.6,36.3,1,0
5726,66.6,7.6,74.3,46.9,3,0
5727,82.6,28.3,82.2,35.3,2,0
5728,53.1,50.6,71.6,49.9,2,0
5729,53.2,18.0,78.3,37.6,2,0
5730,95.5,5.3,57.9,49.7,4,0
5731,37.5,7.0,94.8,41.4,1,0
5732,47.5,0.2,51.0,29.6,4,0
5733,86.2,14.6,68.7,54.4,2,0
5734,89.6,40.8,64.7,38.5,5,0
5735,55.5,4.2,63.9,39.4,2,0
5736,18.7,2.9,66.7,43.3,2,0
5737,26.8,2.6,71.2,37.7,5,0
5738,45.3,9.4,65.5,32.7,1,0
5739,70.5,5.8,57.1,25.9,2,0
5740,94.4,7.3,72.1,51.1,0,0
5741,50.5,11.6,50.9,52.7,2,0
5742,31.9,1.6,94.6,31.6,2,0
5743,64.8,10.0,55.1,37.6,3,0
5744,30.6,27.2,59.0,36.7,2,0
5745,62.3,27.2,58.6,42.5,5,0
5746,51.4,0.9,78.1,32.2,2,0
5747,75.2,0.9,86.9,53.5,4,0
5748,59.0,16.9,87.9,45.0,1,0
5749,15.8,30.5,73.2,44.3,3,0
5750,12.5,17.9,60.7,35.9,3,0
5751,93.5,5.0,57.0,47.4,2,0
5752,24.6,12.6,58.1,42.2,4,0
5753,14.5,23.3,59.4,46.7,3,0
5754,36.1,1.7,64.6,23.7,0,0
5755,67.6,22.9,77.9,39.2,3,0
5756,92.7,11.0,87.4,30.3,1,0
5757,90.2,0.8,90.5,46.9,2,0
5758,95.2,12.2,89.7,42.0,1,0
5759,10.2,93.7,96.4,37.3,2,0
5760,48.0,2.2,69.6,36.8,3,0
5761,71.0,15.7,51.0,39.0,1,0
5762,53.9,38.4,53.5,29.5,4,0
5763,82.6,29.0,72.9,50.5,0,0
5764,14.7,8.6,73.4,43.2,3,0
5765,41.0,27.0,92.4,36.2,2,0
5766,30.1,12.5,71.4,52.5,3,0
5767,84.4,9.0,58.8,42.2,3,0
5768,76.3,57.3,61.2,29.1,0,0
5769,79.7,8.1,90.5,57.7,3,0
5770,59.0,2.9,51.3,37.5,2,0
5771,11.7,6.2,60.4,41.3,1,0
5772,60.6,12.2,60.5,43.4,2,0
5773,17.6,2.7,55.0,50.1,3,0
5774,69.9,21.8,52.6,42.0,5,0
5775,51.7,2.6,75.1,44.7,2,0
5776,88.0,10.6,68.3,34.9,1,0
5777,91.1,42.2,57.3,43.6,5,1
5778,10.8,8.3,92.4,32.0,5,0
5779,90.0,15.8,87.2,37.0,3,0
5780,49.8,7.0,74.9,45.4,2,0
5781,71.0,7.7,50.9,40.9,3,1
5782,57.6,24.4,79.2,55.8,3,0
5783,85.4,2.8,92.9,36.9,1,0
5784,48.2,2.5,91.6,43.5,4,0
5785,46.3,19.0,94.9,46.4,1,0
5786,58.9,6.2,73.4,34.2,1,0
5787,99.0,4.9,94.2,33.1,2,0
5788,43.4,3.8,75.5,37.3,0,0
5789,99.6,6.5,88.6,42.7,1,0
5790,69.8,19.3,71.7,60.0,2,0
5791,10.1,12.7,72.6,55.8,1,0
5792,60.5,22.7,91.9,47.8,1,0
5793,18.1,12.8,82.2,42.2,3,0
5794,46.8,2.6,64.0,41.3,1,0
5795,17.5,5.6,53.2,40.2,3,0
5796,73.7,19.2,95.7,47.7,3,0
5797,50.3,2.6,79.7,46.9,2,0
5798,55.6,19.3,71.8,40.8,1,0
5799,93.6,14.9,76.2,43.3,0,0
5800,34.3,55.2,53.7,34.7,1,0
5801,28.5,2.3,75.1,29.8,1,0
5802,36.0,19.0,70.8,58.7,0,0
5803,37.0,4.1,61.1,46.9,4,0
5804,62.7,2.1,84.2,42.2,1,0
5805,32.0,1.6,82.6,42.4,2,0
5806,53.9,5.8,97.3,44.5,0,0
5807,79.1,3.0,96.9,34.5,2,0
5808,14.6,6.7,55.1,53.2,4,0
5809,41.1,19.3,76.9,52.7,2,0
5810,18.2,3.0,63.2,47.0,4,0
5811,43.3,5.0,66.8,40.6,1,0
5812,10.7,4.1,91.4,22.5,3,0
5813,16.9,5.9,92.8,42.6,1,0
5814,38.0,5.1,70.6,41.0,5,0
5815,83.8,10.7,72.7,35.6,2,0
5816,74.0,13.0,73.8,37.8,2,0
5817,27.9,16.3,82.4,27.2,2,0
5818,68.6,18.9,62.9,51.1,0,0
5819,42.5,0.1,78.2,43.9,0,0
5820,20.3,9.7,62.4,45.0,3,0
5821,35.5,5.4,83.5,50.2,5,0
5822,81.9,14.5,87.2,45.0,1,0
5823,74.5,23.2,87.6,33.6,1,0
5824,88.1,22.3,64.8,42.9,2,0
5825,96.1,57.8,95.0,37.2,4,1
5826,80.1,19.8,95.6,45.6,3,0
5827,94.6,20.6,56.4,34.4,0,0
5828,74.5,2.5,79.3,45.6,4,0
5829,19.3,15.8,60.5,49.2,2,0
5830,96.7,12.2,76.2,41.2,5,0
5831,11.5,11.0,75.1,38.1,1,0
5832,49.0,26.6,92.4,41.4,2,0
5833,90.9,11.9,75.1,34.9,1,0
5834,80.2,6.1,93.1,47.4,1,0
5835,17.7,2.4,82.2,39.4,3,0
5836,60.0,6.9,66.4,43.5,1,0
5837,54.8,4.2,70.9,30.0,3,0
5838,96.0,21.5,84.7,45.5,0,0
5839,85.1,0.9,74.1,31.4,1,0
5840,80.4,35.1,67.7,28.3,3,0
5841,83.8,8.7,69.2,45.1,1,0
5842,83.7,6.4,81.9,29.4,1,0
5843,84.4,9.5,86.6,45.0,1,0
5844,93.4,13.5,67.2,37.1,0,1
5845,44.8,3.3,53.7,47.1,5,0
5846,67.0,6.0,82.9,40.3,1,0
5847,44.8,7.3,55.3,44.1,0,0
5848,78.6,34.4,97.7,42.5,2,0
5849,74.5,35.4,59.4,47.3,1,0
5850,99.4,41.1,93.5,39.5,1,0
5851,25.7,27.5,58.9,43.0,2,0
5852,38.3,3.0,93.3,39.9,4,0
5853,76.5,16.8,83.4,52.5,0,0
5854,90.4,3.7,75.0,34.8,1,0
5855,37.1,8.6,87.7,44.7,2,0
5856,42.8,29.6,54.0,50.0,3,0
5857,69.7,43.5,84.5,33.8,2,0
5858,71.3,2.8,67.9,38.2,3,0
5859,75.2,12.6,96.5,35.1,1,0
5860,16.6,0.6,80.6,38.4,6,0
5861,81.0,57.1,52.6,47.5,2,0
5862,98.9,4.9,73.3,36.9,1,0
5863,73.9,9.3,56.3,45.6,3,0
5864,62.0,13.6,50.2,46.1,0,0
5865,61.9,2.8,89.1,46.5,0,0
5866,38.4,10.0,88.6,30.8,4,0
5867,10.4,43.1,80.0,43.8,2,0
5868,80.9,4.8,64.8,44.0,1,0
5869,97.3,16.5,61.0,33.3,1,1
5870,42.3,22.5,88.0,38.3,0,0
5871,41.4,0.9,51.2,42.4,2,0
5872,51.9,23.2,86.6,37.5,3,0
5873,91.0,4.4,72.6,39.3,1,0
5874,19.8,2.1,54.2,39.7,3,0
5875,54.8,11.9,82.0,41.9,5,0
5876,61.1,12.6,51.3,31.7,4,0
5877,94.0,34.0,93.2,32.4,1,0
5878,82.4,27.4,55.1,42.2,1,0
5879,28.0,38.7,94.7,48.5,0,0
5880,19.3,26.9,53.0,36.6,0,0
5881,79.6,7.2,57.3,41.1,4,0
5882,94.4,12.3,56.6,45.9,3,0
5883,42.5,44.3,95.7,40.1,1,0
5884,91.6,6.8,78.6,36.2,2,0
5885,92.3,10.8,56.3,39.4,2,0
5886,69.2,0.3,67.8,41.9,3,0
5887,25.1,4.6,54.4,55.4,0,0
5888,78.4,6.2,87.8,30.5,4,0
5889,83.7,25.3,92.9,40.0,8,0
5890,90.1,2.9,85.6,52.6,1,0
5891,24.7,1.4,57.8,37.3,2,0
5892,73.6,8.7,68.6,52.1,1,0
5893,69.6,12.4,93.9,41.1,6,0
5894,50.7,0.9,57.8,31.9,3,0
5895,37.1,3.6,83.5,44.5,1,0
5896,57.1,7.9,53.6,33.2,2,0
5897,84.7,35.7,67.4,53.9,3,0
5898,72.5,41.3,67.2,34.8,2,0
5899,65.1,6.4,58.3,40.4,1,0
5900,85.1,1.4,51.3,54.1,3,0
5901,36.2,39.8,92.0,28.8,3,0
5902,48.4,32.1,61.5,37.1,3,1
5903,43.9,41.1,79.8,40.4,0,0
5904,13.9,0.1,63.6,33.3,4,0
5905,99.2,21.2,86.3,44.1,4,0
5906,14.4,6.5,52.8,57.6,1,0
5907,98.1,19.4,74.9,49.9,3,0
5908,73.7,16.3,59.8,47.2,1,0
5909,97.3,2.3,90.0,38.8,1,0
5910,93.1,4.5,84.0,42.8,4,0
5911,49.0,27.2,96.4,48.0,2,0
5912,19.0,10.5,72.3,33.2,1,0
5913,49.5,34.8,75.7,41.8,2,0
5914,17.1,11.9,75.4,40.4,0,0
5915,36.8,28.4,97.5,35.8,2,0
5916,47.8,3.0,78.6,23.7,3,0
5917,22.5,16.2,80.7,42.1,3,0
5918,90.6,13.6,61.6,41.2,1,0
5919,90.9,16.1,51.3,40.0,2,0
5920,61.5,38.9,55.7,37.0,2,0
5921,98.0,2.6,85.5,54.2,3,0
5922,45.4,3.0,57.4,44.1,0,0
5923,93.4,12.8,86.8,34.8,2,0
5924,78.4,15.5,59.5,38.5,1,0
5925,53.7,14.3,71.4,46.4,1,0
5926,86.1,8.7,64.6,37.5,2,0
5927,34.8,6.5,95.3,40.8,2,0
5928,70.8,5.5,81.3,30.8,1,0
5929,45.5,22.0,97.0,32.2,3,0
5930,14.2,0.0,65.6,48.2,1,0
5931,95.2,14.0,70.2,29.2,1,0
5932,87.6,8.4,93.6,42.8,5,0
5933,51.0,13.3,91.2,47.3,3,0
5934,45.6,67.4,57.2,30.8,2,0
5935,39.7,43.6,71.3,36.3,3,0
5936,90.9,7.3,81.5,43.2,4,0
5937,27.6,4.2,84.9,37.9,2,0
5938,11.5,29.1,93.8,47.0,1,0
5939,82.8,3.8,72.0,43.7,0,0
5940,78.4,3.4,81.2,53.0,1,0
5941,99.3,4.0,64.7,38.5,1,0
5942,96.2,4.3,87.4,31.4,1,0
5943,28.6,7.2,78.5,39.9,2,0
5944,41.0,7.9,80.4,22.7,3,0
5945,48.4,1.6,56.0,22.5,4,0
5946,45.6,12.0,68.9,37.3,1,0
5947,71.4,13.8,58.9,48.7,0,0
5948,55.2,2.8,62.1,38.9,2,0
5949,95.6,4.0,71.4,46.0,2,0
5950,64.3,9.9,80.2,38.6,1,0
5951,89.1,9.1,97.1,42.9,1,0
5952,63.9,8.7,82.7,39.6,1,0
5953,59.4,6.8,52.9,45.2,2,0
5954,63.4,22.7,72.4,36.9,1,0
5955,63.4,2.9,94.8,51.1,4,0
5956,18.7,46.1,92.0,40.5,1,0
5957,50.0,0.1,65.4,31.7,2,0
5958,70.3,13.9,93.9,53.2,5,0
5959,66.0,31.5,82.7,39.2,2,0
5960,65.2,7.9,96.4,42.0,4,0
5961,22.6,34.6,75.2,29.9,3,0
5962,79.3,20.5,72.4,30.2,1,0
5963,26.5,0.3,93.1,33.4,4,0
5964,72.7,17.7,77.3,33.0,1,0
5965,20.9,20.8,72.2,17.6,3,0
5966,31.6,11.8,91.5,46.3,2,0
5967,50.6,0.3,90.1,56.1,1,0
5968,23.1,23.2,76.4,35.8,0,0
5969,73.0,4.8,61.4,33.6,1,0
5970,68.1,20.2,54.1,30.3,2,0
5971,32.7,22.9,90.7,60.0,4,0
5972,34.9,4.0,64.9,42.2,2,0
5973,56.9,4.5,75.0,34.5,1,0
5974,91.2,6.3,84.9,47.2,1,0
5975,77.2,5.0,86.0,43.6,0,0
5976,83.6,24.2,53.9,57.0,3,0
5977,60.4,4.2,83.7,49.5,4,0
5978,93.4,3.9,77.6,38.9,0,0
5979,62.7,4.6,69.6,27.6,5,0
5980,70.0,38.0,84.0,37.1,0,0
5981,24.8,21.3,90.9,52.0,3,0
5982,63.5,11.7,78.7,36.0,3,0
5983,81.9,4.3,60.2,29.2,0,0
5984,36.6,0.9,61.9,41.0,2,0
5985,84.7,6.1,69.6,48.2,1,0
5986,31.3,8.7,78.5,40.6,1,0
5987,64.9,18.3,90.9,37.4,1,0
5988,52.3,39.9,67.7,33.4,3,0
5989,57.4,13.1,62.2,31.9,1,0
5990,11.5,7.4,56.6,21.8,0,0
5991,69.6,17.8,83.8,45.8,2,0
5992,63.4,10.4,77.2,44.1,1,0
5993,70.4,8.4,68.7,47.2,2,0
5994,71.9,3.0,51.7,39.9,3,0
5995,94.7,13.6,69.2,31.3,3,0
5996,89.1,5.8,91.8,40.6,0,0
5997,81.4,3.3,96.4,36.9,1,0
5998,77.9,2.0,74.2,53.2,1,0
5999,37.6,0.3,63.8,31.2,1,0
6000,93.8,19.7,71.4,31.5,2,0
6001,86.6,1.6,96.8,44.8,3,0
6002,73.1,4.1,59.1,29.8,0,1
6003,52.8,10.0,52.2,42.6,1,0
6004,21.3,38.2,66.4,33.5,0,0
6005,30.1,12.4,50.1,38.9,4,0
6006,92.3,4.7,80.0,39.5,4,0
6007,94.0,2.2,96.3,31.4,2,0
6008,18.7,3.9,70.2,47.8,1,0
6009,45.7,51.0,85.6,39.0,0,0
6010,19.7,6.9,85.7,28.8,5,0
6011,19.8,7.3,70.4,32.6,2,0
6012,67.4,5.7,53.4,26.1,4,0
6013,41.0,0.6,96.4,34.1,6,0
6014,62.0,17.3,89.1,40.4,2,0
6015,48.0,9.1,92.3,43.6,3,0
6016,69.4,5.3,76.2,21.3,2,0
6017,99.5,13.3,72.1,39.4,0,0
6018,97.9,8.5,52.0,38.8,4,0
6019,37.8,2.5,63.7,32.3,2,0
6020,17.3,19.8,68.0,45.3,4,0
6021,77.9,21.1,87.3,42.2,4,0
6022,55.6,2.2,51.6,32.0,5,1
6023,30.3,1.8,86.5,38.3,3,0
6024,52.8,1.1,71.6,36.5,1,0
6025,34.2,15.3,66.4,22.9,1,0
6026,12.3,12.8,75.4,45.3,1,0
6027,64.4,27.2,82.0,36.2,1,0
6028,32.1,7.1,76.5,33.3,2,0
6029,12.9,10.3,91.2,36.7,5,0
6030,37.1,38.0,90.3,27.4,3,0
6031,68.3,1.1,79.4,42.3,2,0
6032,49.2,48.9,73.6,48.4,1,0
6033,45.2,35.5,57.2,45.9,4,0
6034,32.1,45.8,74.9,44.3,4,0
6035,32.4,11.9,52.2,32.0,1,0
6036,66.1,15.3,81.2,41.3,4,0
6037,63.1,2.0,72.8,40.4,3,0
6038,47.5,12.1,75.5,39.2,3,0
6039,74.5,12.8,91.0,39.0,2,0
6040,84.6,13.3,82.5,47.0,3,1
6041,33.7,0.7,84.8,34.4,2,0
6042,61.9,5.4,82.5,33.9,2,0
6043,23.7,25.7,73.2,40.2,2,0
6044,46.9,30.5,90.1,36.5,1,0
6045,31.5,3.6,75.9,31.3,0,0
6046,35.6,7.4,52.2,39.2,3,0
6047,10.1,13.8,55.2,52.1,0,0
6048,78.8,15.1,52.7,37.8,3,0
6049,72.0,0.5,69.7,27.1,1,0
6050,31.0,1.5,53.7,55.5,3,0
6051,51.5,2.9,51.6,36.3,1,0
6052,92.5,1.7,74.6,40.1,2,0
6053,34.6,35.5,75.8,39.6,0,0
6054,34.6,15.3,66.4,43.5,3,0
6055,15.9,5.7,78.5,47.8,3,0
6056,16.3,7.4,83.7,39.0,4,0
6057,64.9,11.2,85.0,40.5,0,0
6058,82.2,4.4,80.1,50.9,0,0
6059,75.3,17.7,79.4,31.8,5,0
6060,84.4,11.3,94.9,52.7,0,0
6061,39.9,36.9,84.3,26.0,1,0
6062,19.9,1.1,93.3,52.5,2,0
6063,17.0,27.5,70.5,49.6,1,0
6064,17.2,1.7,72.3,15.9,0,0
6065,95.6,31.8,97.1,38.2,3,0
6066,13.5,0.1,53.5,39.9,2,0
6067,45.0,5.9,87.9,21.0,2,0
6068,85.0,5.3,90.5,26.5,4,0
6069,84.6,8.8,51.4,52.5,3,0
6070,92.7,78.1,61.4,40.0,2,1
6071,75.2,4.1,79.9,29.5,4,0
6072,31.4,0.7,81.2,32.2,1,0
6073,28.3,7.9,69.3,39.6,2,0
6074,62.6,0.2,72.7,30.0,4,0
6075,31.2,0.1,89.6,47.4,4,0
6076,69.3,4.8,79.3,37.4,1,0
6077,79.3,52.9,62.7,40.4,3,1
6078,56.9,50.9,68.7,36.2,3,0
6079,28.9,14.8,75.1,60.0,2,0
6080,47.9,0.3,56.2,43.6,2,0
6081,49.1,14.9,69.9,33.7,1,0
6082,72.9,3.7,62.8,30.9,2,0
6083,41.5,0.2,92.9,24.0,1,0
6084,95.1,3.0,56.2,45.1,3,0
6085,63.0,58.2,79.9,40.5,2,0
6086,88.7,18.9,60.5,42.4,0,0
6087,85.5,3.3,87.6,42.1,1,0
6088,58.6,1.1,90.8,36.6,2,0
6089,14.5,1.8,85.9,31.5,1,0
6090,64.9,15.0,61.9,41.6,0,0
6091,38.2,19.6,84.4,45.8,3,0
6092,91.4,5.0,91.3,43.8,3,0
6093,64.2,17.1,56.1,32.7,1,0
6094,69.7,1.5,60.2,38.5,1,0
6095,84.6,15.8,96.3,42.4,3,0
6096,49.0,5.8,70.9,41.3,1,0
6097,83.7,21.2,57.0,55.2,2,0
6098,74.8,30.5,97.7,49.2,2,0
6099,45.2,18.7,58.3,40.1,0,0
6100,59.9,10.1,62.3,36.9,3,0
6101,92.4,12.3,63.0,49.3,3,0
6102,41.4,2.2,90.2,31.6,2,0
6103,54.7,0.2,72.8,51.9,4,0
6104,80.0,60.7,56.8,23.0,0,0
6105,37.5,0.0,54.0,39.9,1,0
6106,41.4,24.4,51.1,15.0,3,0
6107,54.8,0.7,68.0,37.2,4,0
6108,58.1,2.5,84.5,33.1,2,0
6109,99.4,12.8,55.3,31.9,1,1
6110,47.3,5.1,68.7,35.8,3,0
6111,70.7,23.9,57.3,32.2,2,0
6112,73.1,0.6,66.7,37.6,1,0
6113,18.6,4.8,80.1,47.9,2,0
6114,74.7,12.1,65.8,24.6,3,0
6115,41.9,6.5,67.1,24.4,2,0
6116,45.8,5.9,74.7,29.3,3,0
6117,72.3,28.6,69.8,52.6,3,0
6118,95.1,10.9,64.6,45.3,3,0
6119,20.0,0.4,71.8,56.2,2,0
6120,62.0,27.6,64.1,45.2,2,0
6121,89.6,12.9,78.0,42.2,3,0
6122,41.1,2.2,57.6,41.8,0,0
6123,88.2,9.4,70.7,34.3,2,0
6124,86.8,3.5,88.4,41.1,1,0
6125,20.7,54.1,72.4,37.0,1,0
6126,22.8,38.6,89.7,31.7,2,0
6127,18.2,1.8,84.5,45.1,3,0
6128,45.1,5.6,57.8,37.4,2,0
6129,73.1,12.3,90.3,27.0,0,0
6130,52.7,13.8,61.0,52.7,3,0
6131,85.4,8.9,76.9,41.8,0,0
6132,12.2,64.7,63.6,40.1,1,0
6133,88.2,2.1,92.8,31.9,1,0
6134,24.1,5.9,69.8,30.8,2,0
6135,98.9,16.3,81.9,36.6,1,0
6136,33.1,15.2,97.9,28.4,1,0
6137,91.2,4.7,69.1,46.7,1,0
6138,38.8,5.6,93.9,32.8,2,0
6139,77.2,9.3,84.3,24.0,4,0
6140,93.3,5.2,94.6,33.4,3,0
6141,99.7,7.2,91.4,37.7,0,0
6142,91.0,78.8,58.7,44.3,1,0
6143,64.6,3.1,96.3,26.1,2,0
6144,76.0,24.9,51.9,59.0,4,0
6145,69.5,1.6,77.7,59.4,2,0
6146,59.1,0.0,64.5,30.1,1,0
6147,20.5,59.1,62.4,28.5,0,0
6148,82.7,4.0,77.7,54.9,2,0
6149,50.7,37.5,51.4,45.3,2,0
6150,96.8,2.2,74.6,56.4,4,0
6151,22.2,3.0,67.9,53.5,0,0
6152,66.3,19.5,87.9,45.5,0,0
6153,96.1,25.0,54.6,43.4,2,0
6154,76.5,6.0,80.4,43.0,4,0
6155,30.1,6.1,72.9,32.6,2,0
6156,95.5,7.8,60.5,31.8,3,0
6157,12.3,5.2,93.2,32.6,3,0
6158,48.3,42.1,53.9,37.2,2,0
6159,100.0,39.5,61.3,46.7,3,0
6160,15.1,19.0,87.7,38.6,4,0
6161,10.8,0.1,80.6,26.8,2,0
6162,53.2,2.3,77.6,37.8,4,0
6163,19.2,3.9,70.3,41.9,3,0
6164,15.6,4.6,64.0,45.2,2,0
6165,24.0,3.1,74.3,51.0,0,0
6166,54.1,1.8,59.0,37.2,0,0
6167,77.1,0.2,67.3,31.8,2,0
6168,21.8,4.7,95.7,41.3,4,0
6169,25.8,20.9,89.3,43.2,1,0
6170,63.4,0.2,51.6,32.9,1,0
6171,43.7,9.5,63.9,50.3,3,0
6172,23.9,24.4,81.7,49.9,0,0
6173,68.2,5.2,98.0,37.0,3,0
6174,26.9,14.4,55.5,37.8,0,0
6175,38.7,9.4,63.5,34.7,2,0
6176,59.3,6.0,87.2,31.7,5,0
6177,75.6,14.7,61.0,37.3,4,0
6178,64.0,6.0,90.2,39.4,4,0
6179,41.9,10.3,82.8,35.1,2,0
6180,39.9,2.7,71.1,33.9,1,0
6181,27.3,30.3,82.8,35.6,2,0
6182,67.9,26.3,66.4,40.9,2,0
6183,71.1,2.7,59.6,27.8,2,0
6184,16.3,3.4,87.5,33.3,3,0
6185,86.3,3.5,93.6,42.4,2,0
6186,78.2,28.2,69.1,41.4,2,0
6187,25.5,12.0,90.8,43.2,1,0
6188,69.9,9.7,50.7,46.6,1,0
6189,62.3,13.5,62.9,36.0,2,0
6190,53.4,25.4,92.5,34.8,0,0
6191,90.1,3.9,93.6,51.2,0,0
6192,84.6,28.5,70.8,29.6,3,0
6193,22.3,11.6,57.7,36.3,1,0
6194,69.1,1.4,65.9,55.7,2,0
6195,82.8,8.5,77.2,38.9,2,0
6196,74.2,13.3,91.8,38.4,1,0
6197,41.4,12.1,69.7,46.5,1,0
6198,17.7,12.9,81.0,39.9,3,0
6199,87.4,20.5,76.7,29.0,0,0
6200,81.9,28.5,76.1,34.6,1,0
6201,98.4,29.5,83.1,42.7,1,0
6202,51.1,7.3,58.7,48.7,3,0
6203,36.4,12.1,63.8,44.6,1,0
6204,64.2,7.1,69.5,29.0,4,0
6205,71.4,5.5,73.5,48.1,0,0
6206,76.2,19.8,56.5,32.5,3,0
6207,75.3,15.6,51.9,31.1,1,0
6208,77.0,11.5,53.1,37.1,7,0
6209,20.3,6.7,89.1,50.3,2,0
6210,82.3,2.9,90.7,36.4,0,0
6211,26.9,8.7,50.8,40.5,2,0
6212,78.6,16.2,94.2,37.3,2,0
6213,67.9,18.3,82.0,49.9,0,0
6214,66.0,6.7,96.7,42.8,2,0
6215,96.1,33.2,64.7,28.6,1,0
6216,84.6,5.5,87.6,42.0,3,0
6217,57.3,15.2,53.4,39.2,2,0
6218,23.3,30.2,88.0,44.2,2,0
6219,54.4,6.5,86.9,37.8,1,0
6220,79.9,9.0,59.4,31.5,1,0
6221,39.1,6.8,93.4,43.0,1,0
6222,46.0,5.5,95.1,29.7,4,0
6223,44.1,59.3,82.4,49.1,0,0
6224,27.6,53.5,71.3,51.9,1,0
6225,16.9,23.4,69.1,42.1,1,0
6226,48.5,32.0,97.2,49.0,3,0
6227,75.5,9.5,79.7,26.5,2,0
6228,52.3,13.5,64.1,50.1,2,0
6229,37.9,28.3,75.9,44.8,1,0
6230,45.0,2.5,86.9,33.2,4,1
6231,60.3,15.7,72.5,36.4,2,0
6232,66.8,24.9,89.5,36.9,2,0
6233,98.2,4.0,72.2,43.4,2,0
6234,94.6,28.6,75.4,31.1,3,0
6235,28.9,15.0,63.2,50.7,1,0
6236,45.9,24.6,77.8,46.2,2,0
6237,11.8,29.5,51.3,52.1,4,0
6238,42.3,7.4,52.3,28.0,5,0
6239,60.4,1.6,72.6,39.2,3,0
6240,28.9,3.4,97.0,40.5,0,0
6241,97.8,9.5,72.6,56.2,3,0
6242,39.4,36.3,62.1,26.6,1,0
6243,75.3,7.8,80.6,57.1,3,0
6244,71.0,29.8,92.9,33.6,1,0
6245,47.2,12.4,69.7,46.6,2,0
6246,73.3,7.5,51.7,55.3,2,0
6247,17.8,12.0,84.2,40.3,4,0
6248,41.1,1.4,56.9,40.6,3,0
6249,84.0,2.0,89.2,41.9,2,0
6250,30.2,2.0,74.5,35.3,2,0
6251,65.9,3.0,59.3,35.7,4,0
6252,80.3,22.8,58.8,32.6,0,0
6253,43.0,24.1,80.4,28.6,3,0
6254,38.9,11.9,97.3,27.2,1,0
6255,21.4,23.0,62.4,49.6,0,0
6256,49.8,8.6,59.6,44.9,1,0
6257,23.4,0.1,96.7,37.9,3,0
6258,73.2,1.3,91.2,32.7,2,0
6259,82.8,11.4,87.3,34.6,3,0
6260,42.7,8.2,80.4,36.9,1,0
6261,57.5,5.6,83.8,49.8,2,0
6262,69.5,28.5,54.3,46.4,3,0
6263,70.6,13.3,74.0,45.9,0,0
6264,62.6,43.1,58.0,36.5,3,0
6265,14.9,6.2,78.7,53.3,2,0
6266,28.9,36.5,86.6,39.7,2,0
6267,80.3,10.2,71.6,37.4,1,0
6268,78.4,25.3,64.7,27.7,2,0
6269,32.6,42.2,60.6,34.6,2,0
6270,42.0,32.9,91.6,47.6,1,0
6271,61.4,4.6,81.6,46.4,1,0
6272,24.9,3.7,89.6,42.4,1,0
6273,92.9,47.0,87.7,60.0,1,0
6274,60.9,5.3,85.5,34.4,3,0
6275,20.4,10.3,56.7,26.0,2,0
6276,55.3,4.8,61.2,47.4,3,0
6277,65.3,18.3,85.9,44.5,0,0
6278,71.6,1.3,68.0,32.3,5,0
6279,60.5,36.4,65.1,38.9,1,0
6280,23.8,4.7,71.4,39.5,3,0
6281,76.4,6.9,55.6,29.7,3,0
6282,29.3,19.2,86.7,39.9,1,0
6283,36.0,7.9,64.9,44.8,4,0
6284,18.1,1.8,65.9,32.8,0,0
6285,85.3,17.7,57.8,44.6,2,0
6286,21.1,1.8,68.1,43.3,3,0
6287,67.5,9.4,71.5,48.5,1,0
6288,43.5,6.3,51.0,37.8,2,0
6289,11.1,0.6,80.9,25.7,1,0
6290,59.8,4.9,72.2,42.8,1,0
6291,80.1,18.1,54.8,40.7,1,0
6292,50.4,10.5,60.0,51.7,3,0
6293,16.3,13.6,91.3,40.1,1,0
6294,92.1,14.1,51.0,40.9,2,0
6295,71.3,2.1,75.2,31.1,3,0
6296,93.2,25.8,87.7,43.5,1,0
6297,34.7,29.3,96.5,46.8,3,0
6298,32.6,10.5,95.6,46.2,1,0
6299,87.7,12.2,74.3,35.1,0,0
6300,65.6,15.5,57.1,39.3,3,0
6301,23.2,12.9,53.5,41.9,2,0
6302,45.7,1.9,77.7,46.8,2,0
6303,17.9,31.0,62.1,52.1,1,0
6304,55.3,7.7,95.5,37.0,2,0
6305,84.6,14.1,57.3,43.6,3,0
6306,99.4,17.8,56.5,53.7,3,1
6307,79.4,25.8,54.8,31.1,2,0
6308,77.7,3.1,97.4,32.3,0,0
6309,33.9,4.8,53.0,33.7,1,0
6310,15.9,62.4,60.0,35.9,1,0
6311,41.4,9.8,53.9,39.1,3,0
6312,39.6,5.6,92.8,43.2,0,0
6313,17.7,18.8,60.0,36.1,2,0
6314,42.0,26.4,89.2,37.7,2,0
6315,44.9,7.2,85.4,30.3,1,0
